Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Terrorism (deaths),Deaths - Terrorism (deaths) ---,23,Kosovo,OWID_KOS,1999
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",,Kosovo,OWID_KOS,1999
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,1999
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Kosovo,OWID_KOS,1999
Terrorism (deaths),Deaths - Terrorism (deaths) ---,23,Kosovo,OWID_KOS,2000
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",,Kosovo,OWID_KOS,2000
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2000
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Kosovo,OWID_KOS,2000
Terrorism (deaths),Deaths - Terrorism (deaths) ---,20,Kosovo,OWID_KOS,2001
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2001
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2001
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",,Kosovo,OWID_KOS,2001
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2001
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2001
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),,Kosovo,OWID_KOS,2001
