Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),46704,Sweden,SWE,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),21672,Sweden,SWE,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4271,Sweden,SWE,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3733,Sweden,SWE,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2894,Sweden,SWE,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2481,Sweden,SWE,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1893,Sweden,SWE,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1466,Sweden,SWE,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),937,Sweden,SWE,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),842,Sweden,SWE,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),649,Sweden,SWE,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),617,Sweden,SWE,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),401,Sweden,SWE,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),281,Sweden,SWE,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),197,Sweden,SWE,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),144,Sweden,SWE,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),138,Sweden,SWE,1990
