Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),110201,Ethiopia,ETH,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),108437,Ethiopia,ETH,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),92135,Ethiopia,ETH,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),80766,Ethiopia,ETH,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),60663,Ethiopia,ETH,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),49873,Ethiopia,ETH,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),42874,Ethiopia,ETH,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),40714,Ethiopia,ETH,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),28570,Ethiopia,ETH,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),27140,Ethiopia,ETH,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),26928,Ethiopia,ETH,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),16794,Ethiopia,ETH,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),15584,Ethiopia,ETH,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),14756,Ethiopia,ETH,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),13499,Ethiopia,ETH,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),11236,Ethiopia,ETH,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),10720,Ethiopia,ETH,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7860,Ethiopia,ETH,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),6769,Ethiopia,ETH,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),5877,Ethiopia,ETH,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),5535,Ethiopia,ETH,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),4361,Ethiopia,ETH,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),3570,Ethiopia,ETH,1990
