Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),226510,Italy,ITA,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),150468,Italy,ITA,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),29518,Italy,ITA,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),24263,Italy,ITA,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),18129,Italy,ITA,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),17878,Italy,ITA,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),14440,Italy,ITA,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),11130,Italy,ITA,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8630,Italy,ITA,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),8391,Italy,ITA,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),5166,Italy,ITA,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),4300,Italy,ITA,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2517,Italy,ITA,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1863,Italy,ITA,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1549,Italy,ITA,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),964,Italy,ITA,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),922,Italy,ITA,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),625,Italy,ITA,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",459,Italy,ITA,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),339,Italy,ITA,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),313,Italy,ITA,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),259,Italy,ITA,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),152,Italy,ITA,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),118,Italy,ITA,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),100,Italy,ITA,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),54,Italy,ITA,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),36,Italy,ITA,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),30,Italy,ITA,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),26,Italy,ITA,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),1,Italy,ITA,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Italy,ITA,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Italy,ITA,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Italy,ITA,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),229027,Italy,ITA,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),153729,Italy,ITA,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),29522,Italy,ITA,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),24508,Italy,ITA,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),18101,Italy,ITA,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),17993,Italy,ITA,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),15286,Italy,ITA,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),11291,Italy,ITA,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8487,Italy,ITA,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),8451,Italy,ITA,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),5205,Italy,ITA,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),4459,Italy,ITA,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2562,Italy,ITA,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2467,Italy,ITA,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1569,Italy,ITA,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1038,Italy,ITA,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),933,Italy,ITA,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),618,Italy,ITA,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",467,Italy,ITA,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),335,Italy,ITA,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),316,Italy,ITA,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),256,Italy,ITA,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),161,Italy,ITA,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),112,Italy,ITA,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),108,Italy,ITA,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),42,Italy,ITA,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),33,Italy,ITA,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),32,Italy,ITA,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),28,Italy,ITA,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Italy,ITA,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Italy,ITA,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Italy,ITA,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Italy,ITA,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),226587,Italy,ITA,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),155014,Italy,ITA,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),29078,Italy,ITA,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),24284,Italy,ITA,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),17901,Italy,ITA,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),17581,Italy,ITA,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),16083,Italy,ITA,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),11047,Italy,ITA,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),8404,Italy,ITA,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8297,Italy,ITA,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),5154,Italy,ITA,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),4527,Italy,ITA,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),3189,Italy,ITA,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2356,Italy,ITA,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1375,Italy,ITA,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1075,Italy,ITA,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),884,Italy,ITA,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),599,Italy,ITA,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",460,Italy,ITA,1992
