Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),2547,Lesotho,LSO,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),2314,Lesotho,LSO,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2002,Lesotho,LSO,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1736,Lesotho,LSO,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1629,Lesotho,LSO,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1069,Lesotho,LSO,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1000,Lesotho,LSO,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),640,Lesotho,LSO,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),507,Lesotho,LSO,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),469,Lesotho,LSO,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),466,Lesotho,LSO,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),404,Lesotho,LSO,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),396,Lesotho,LSO,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),328,Lesotho,LSO,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),308,Lesotho,LSO,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),290,Lesotho,LSO,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),224,Lesotho,LSO,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),163,Lesotho,LSO,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),141,Lesotho,LSO,1990
