Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),3454,Costa Rica,CRI,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2345,Costa Rica,CRI,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),611,Costa Rica,CRI,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),583,Costa Rica,CRI,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),512,Costa Rica,CRI,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),477,Costa Rica,CRI,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),433,Costa Rica,CRI,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),344,Costa Rica,CRI,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),317,Costa Rica,CRI,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),266,Costa Rica,CRI,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),256,Costa Rica,CRI,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),174,Costa Rica,CRI,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),165,Costa Rica,CRI,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),156,Costa Rica,CRI,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),148,Costa Rica,CRI,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),97,Costa Rica,CRI,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),64,Costa Rica,CRI,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),59,Costa Rica,CRI,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),50,Costa Rica,CRI,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),40,Costa Rica,CRI,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),38,Costa Rica,CRI,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),34,Costa Rica,CRI,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),21,Costa Rica,CRI,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",19,Costa Rica,CRI,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),15,Costa Rica,CRI,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),8,Costa Rica,CRI,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Costa Rica,CRI,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),1,Costa Rica,CRI,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),1,Costa Rica,CRI,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),1,Costa Rica,CRI,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),1,Costa Rica,CRI,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Costa Rica,CRI,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Costa Rica,CRI,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),3604,Costa Rica,CRI,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2436,Costa Rica,CRI,1991
