Entity,cca3,Year,population
Svalbard and Jan Mayen,SJM,1990,2178.0
Svalbard and Jan Mayen,SJM,2000,2420.0
Svalbard and Jan Mayen,SJM,2001,2418.0
Svalbard and Jan Mayen,SJM,2002,2416.0
Svalbard and Jan Mayen,SJM,2003,2414.0
Svalbard and Jan Mayen,SJM,2004,2412.0
Svalbard and Jan Mayen,SJM,2005,2410.0
Svalbard and Jan Mayen,SJM,2006,2408.0
Svalbard and Jan Mayen,SJM,2007,2406.0
Svalbard and Jan Mayen,SJM,2008,2404.0
Svalbard and Jan Mayen,SJM,2009,2402.0
Svalbard and Jan Mayen,SJM,2010,2400.0
Svalbard and Jan Mayen,SJM,2011,2400.0
Svalbard and Jan Mayen,SJM,2012,2400.0
Svalbard and Jan Mayen,SJM,2013,2400.0
Svalbard and Jan Mayen,SJM,2014,2400.0
Svalbard and Jan Mayen,SJM,2015,2400.0
Svalbard and Jan Mayen,SJM,2016,2400.0
Svalbard and Jan Mayen,SJM,2017,2400.0
