Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),5951,Mongolia,MNG,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),3127,Mongolia,MNG,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2920,Mongolia,MNG,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1420,Mongolia,MNG,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1408,Mongolia,MNG,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),833,Mongolia,MNG,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),774,Mongolia,MNG,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),526,Mongolia,MNG,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),496,Mongolia,MNG,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),391,Mongolia,MNG,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),381,Mongolia,MNG,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),317,Mongolia,MNG,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),274,Mongolia,MNG,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),215,Mongolia,MNG,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),214,Mongolia,MNG,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),187,Mongolia,MNG,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),163,Mongolia,MNG,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),140,Mongolia,MNG,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),135,Mongolia,MNG,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),126,Mongolia,MNG,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",77,Mongolia,MNG,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),59,Mongolia,MNG,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),38,Mongolia,MNG,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),38,Mongolia,MNG,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),36,Mongolia,MNG,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),36,Mongolia,MNG,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),5,Mongolia,MNG,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4,Mongolia,MNG,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Mongolia,MNG,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),0,Mongolia,MNG,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Mongolia,MNG,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Mongolia,MNG,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Mongolia,MNG,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),6178,Mongolia,MNG,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),3017,Mongolia,MNG,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),2998,Mongolia,MNG,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1425,Mongolia,MNG,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1380,Mongolia,MNG,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),848,Mongolia,MNG,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),708,Mongolia,MNG,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),538,Mongolia,MNG,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),501,Mongolia,MNG,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),411,Mongolia,MNG,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),373,Mongolia,MNG,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),342,Mongolia,MNG,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),286,Mongolia,MNG,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),224,Mongolia,MNG,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),223,Mongolia,MNG,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),193,Mongolia,MNG,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),163,Mongolia,MNG,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),143,Mongolia,MNG,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),130,Mongolia,MNG,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),128,Mongolia,MNG,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",75,Mongolia,MNG,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),62,Mongolia,MNG,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),40,Mongolia,MNG,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),38,Mongolia,MNG,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),37,Mongolia,MNG,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),6,Mongolia,MNG,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),5,Mongolia,MNG,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4,Mongolia,MNG,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Mongolia,MNG,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),0,Mongolia,MNG,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Mongolia,MNG,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Mongolia,MNG,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Mongolia,MNG,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),6391,Mongolia,MNG,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),3082,Mongolia,MNG,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),2912,Mongolia,MNG,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1449,Mongolia,MNG,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1339,Mongolia,MNG,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),862,Mongolia,MNG,1992
