Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7257,Central African Republic,CAF,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),5496,Central African Republic,CAF,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4986,Central African Republic,CAF,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),4424,Central African Republic,CAF,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),3987,Central African Republic,CAF,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),2160,Central African Republic,CAF,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2027,Central African Republic,CAF,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1656,Central African Republic,CAF,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1438,Central African Republic,CAF,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1407,Central African Republic,CAF,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1074,Central African Republic,CAF,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),946,Central African Republic,CAF,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),917,Central African Republic,CAF,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),878,Central African Republic,CAF,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),741,Central African Republic,CAF,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),662,Central African Republic,CAF,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),564,Central African Republic,CAF,1990
