Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),25914,Switzerland,CHE,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),15439,Switzerland,CHE,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),2578,Switzerland,CHE,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2537,Switzerland,CHE,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),2290,Switzerland,CHE,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1846,Switzerland,CHE,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1824,Switzerland,CHE,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1570,Switzerland,CHE,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1017,Switzerland,CHE,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),884,Switzerland,CHE,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),610,Switzerland,CHE,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),552,Switzerland,CHE,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),316,Switzerland,CHE,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),246,Switzerland,CHE,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),217,Switzerland,CHE,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),147,Switzerland,CHE,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),118,Switzerland,CHE,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),115,Switzerland,CHE,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),108,Switzerland,CHE,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),90,Switzerland,CHE,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),75,Switzerland,CHE,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",50,Switzerland,CHE,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),14,Switzerland,CHE,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),12,Switzerland,CHE,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),10,Switzerland,CHE,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),6,Switzerland,CHE,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),5,Switzerland,CHE,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),5,Switzerland,CHE,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),3,Switzerland,CHE,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),1,Switzerland,CHE,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,1,Switzerland,CHE,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Switzerland,CHE,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Switzerland,CHE,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),25916,Switzerland,CHE,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),15434,Switzerland,CHE,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2568,Switzerland,CHE,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),2558,Switzerland,CHE,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),2392,Switzerland,CHE,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1878,Switzerland,CHE,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1876,Switzerland,CHE,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1594,Switzerland,CHE,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),989,Switzerland,CHE,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),899,Switzerland,CHE,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),629,Switzerland,CHE,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),557,Switzerland,CHE,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),348,Switzerland,CHE,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),250,Switzerland,CHE,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),212,Switzerland,CHE,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),142,Switzerland,CHE,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),117,Switzerland,CHE,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),115,Switzerland,CHE,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),102,Switzerland,CHE,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),93,Switzerland,CHE,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),76,Switzerland,CHE,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",52,Switzerland,CHE,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),15,Switzerland,CHE,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),13,Switzerland,CHE,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),11,Switzerland,CHE,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),6,Switzerland,CHE,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),4,Switzerland,CHE,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),3,Switzerland,CHE,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Switzerland,CHE,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Switzerland,CHE,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Switzerland,CHE,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Switzerland,CHE,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Switzerland,CHE,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),25638,Switzerland,CHE,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),15276,Switzerland,CHE,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2567,Switzerland,CHE,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),2536,Switzerland,CHE,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),2495,Switzerland,CHE,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1903,Switzerland,CHE,1992
