cca3,Year,Death Numbers,population,Death Rate
PER,1990,131871,2.2071433E7,0.5974736665263193
PER,1991,127522,2.2522383E7,0.5662011875031163
PER,1992,130039,2.2966822E7,0.5662037176932881
PER,1993,127413,2.3408135E7,0.5443107705932146
PER,1994,125333,2.3851405E7,0.5254742854771028
PER,1995,125493,2.4299168E7,0.5164497813258462
PER,1996,120779,2.4753825E7,0.4879205536922071
PER,1997,120986,2.5210957E7,0.47989451570600833
PER,1998,120714,2.565807E7,0.47047186323834955
PER,1999,116351,2.6078295E7,0.44616030304128396
PER,2000,117336,2.6459944E7,0.4434476505316867
PER,2001,114055,2.6799289E7,0.4255896490388234
PER,2002,113862,2.7100964E7,0.42014003634704655
PER,2003,116247,2.7372217E7,0.4246897501945129
PER,2004,114260,2.7624226E7,0.41362244864344794
PER,2005,114304,2.786614E7,0.41018957056843897
PER,2006,113509,2.8102055E7,0.4039170800854244
PER,2007,112727,2.833305E7,0.39786397863978645
PER,2008,115153,2.8562321E7,0.40316401457710666
PER,2009,129117,2.8792663E7,0.4484371591471063
PER,2010,134635,2.902768E7,0.463815916394283
PER,2011,135592,2.9264314E7,0.4633356517429385
PER,2012,137375,2.950679E7,0.4655708059060304
PER,2013,138542,2.9773986E7,0.46531223599016946
PER,2014,138115,3.0090372E7,0.45900063980598177
PER,2015,137721,3.0470739E7,0.45197787949941093
PER,2016,140197,3.0926036E7,0.45333000323740164
PER,2017,143332,3.1444299E7,0.45582825681691935
PER,2018,146017,3.1989265E7,0.4564562518082238
PER,2019,148961,3.2510462E7,0.4581940422747606
