Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),143962,Bangladesh,BGD,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),138255,Bangladesh,BGD,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),114670,Bangladesh,BGD,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),113930,Bangladesh,BGD,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),80729,Bangladesh,BGD,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),66762,Bangladesh,BGD,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),61137,Bangladesh,BGD,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),59257,Bangladesh,BGD,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),53557,Bangladesh,BGD,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),47555,Bangladesh,BGD,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),36419,Bangladesh,BGD,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),34714,Bangladesh,BGD,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),26628,Bangladesh,BGD,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),19147,Bangladesh,BGD,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),12091,Bangladesh,BGD,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),10883,Bangladesh,BGD,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),10639,Bangladesh,BGD,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),7884,Bangladesh,BGD,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7704,Bangladesh,BGD,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),4546,Bangladesh,BGD,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),3605,Bangladesh,BGD,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2748,Bangladesh,BGD,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",2061,Bangladesh,BGD,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1851,Bangladesh,BGD,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),905,Bangladesh,BGD,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),633,Bangladesh,BGD,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),242,Bangladesh,BGD,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),205,Bangladesh,BGD,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),199,Bangladesh,BGD,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),158,Bangladesh,BGD,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,66,Bangladesh,BGD,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),0,Bangladesh,BGD,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Bangladesh,BGD,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),140911,Bangladesh,BGD,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),139252,Bangladesh,BGD,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),128059,Bangladesh,BGD,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),111469,Bangladesh,BGD,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),110115,Bangladesh,BGD,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),73315,Bangladesh,BGD,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),59285,Bangladesh,BGD,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),56561,Bangladesh,BGD,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),53226,Bangladesh,BGD,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),51202,Bangladesh,BGD,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),45612,Bangladesh,BGD,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),38637,Bangladesh,BGD,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),34574,Bangladesh,BGD,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),25641,Bangladesh,BGD,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),16792,Bangladesh,BGD,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),11524,Bangladesh,BGD,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),10271,Bangladesh,BGD,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),9751,Bangladesh,BGD,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),7486,Bangladesh,BGD,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7319,Bangladesh,BGD,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),4601,Bangladesh,BGD,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),3746,Bangladesh,BGD,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2585,Bangladesh,BGD,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",2049,Bangladesh,BGD,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1724,Bangladesh,BGD,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),600,Bangladesh,BGD,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),231,Bangladesh,BGD,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),186,Bangladesh,BGD,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),173,Bangladesh,BGD,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),164,Bangladesh,BGD,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,69,Bangladesh,BGD,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),0,Bangladesh,BGD,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Bangladesh,BGD,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),136391,Bangladesh,BGD,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),130083,Bangladesh,BGD,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),108445,Bangladesh,BGD,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),102810,Bangladesh,BGD,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),71069,Bangladesh,BGD,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),56650,Bangladesh,BGD,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),54820,Bangladesh,BGD,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),52159,Bangladesh,BGD,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),49321,Bangladesh,BGD,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),45996,Bangladesh,BGD,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),34519,Bangladesh,BGD,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),32357,Bangladesh,BGD,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),25912,Bangladesh,BGD,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),16960,Bangladesh,BGD,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),12064,Bangladesh,BGD,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),10520,Bangladesh,BGD,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),9409,Bangladesh,BGD,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),7672,Bangladesh,BGD,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7328,Bangladesh,BGD,1992
