Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Martinique,MTQ,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",,Martinique,MTQ,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Martinique,MTQ,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Martinique,MTQ,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",,Martinique,MTQ,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),,Martinique,MTQ,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Martinique,MTQ,1992
