Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),13925,Ireland,IRL,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7338,Ireland,IRL,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2301,Ireland,IRL,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1864,Ireland,IRL,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),838,Ireland,IRL,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),667,Ireland,IRL,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),492,Ireland,IRL,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),433,Ireland,IRL,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),417,Ireland,IRL,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),370,Ireland,IRL,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),195,Ireland,IRL,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),191,Ireland,IRL,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),159,Ireland,IRL,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),75,Ireland,IRL,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),72,Ireland,IRL,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",69,Ireland,IRL,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),34,Ireland,IRL,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),31,Ireland,IRL,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),31,Ireland,IRL,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),20,Ireland,IRL,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),18,Ireland,IRL,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),17,Ireland,IRL,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),14,Ireland,IRL,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),12,Ireland,IRL,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),6,Ireland,IRL,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),6,Ireland,IRL,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),3,Ireland,IRL,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),2,Ireland,IRL,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1,Ireland,IRL,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Ireland,IRL,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Ireland,IRL,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),13724,Ireland,IRL,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7388,Ireland,IRL,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2312,Ireland,IRL,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1882,Ireland,IRL,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),842,Ireland,IRL,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),692,Ireland,IRL,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),481,Ireland,IRL,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),442,Ireland,IRL,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),418,Ireland,IRL,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),386,Ireland,IRL,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),197,Ireland,IRL,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),194,Ireland,IRL,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),145,Ireland,IRL,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),74,Ireland,IRL,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),68,Ireland,IRL,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",67,Ireland,IRL,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),39,Ireland,IRL,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),30,Ireland,IRL,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),28,Ireland,IRL,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),24,Ireland,IRL,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),19,Ireland,IRL,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),17,Ireland,IRL,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),16,Ireland,IRL,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),14,Ireland,IRL,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7,Ireland,IRL,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5,Ireland,IRL,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),4,Ireland,IRL,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),3,Ireland,IRL,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,3,Ireland,IRL,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1,Ireland,IRL,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Ireland,IRL,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),13649,Ireland,IRL,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7467,Ireland,IRL,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2341,Ireland,IRL,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1893,Ireland,IRL,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),855,Ireland,IRL,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),712,Ireland,IRL,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),462,Ireland,IRL,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),450,Ireland,IRL,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),423,Ireland,IRL,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),394,Ireland,IRL,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),202,Ireland,IRL,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),199,Ireland,IRL,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),128,Ireland,IRL,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),71,Ireland,IRL,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",65,Ireland,IRL,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),64,Ireland,IRL,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),45,Ireland,IRL,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),32,Ireland,IRL,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),31,Ireland,IRL,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),30,Ireland,IRL,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),28,Ireland,IRL,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),16,Ireland,IRL,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),16,Ireland,IRL,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),14,Ireland,IRL,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),8,Ireland,IRL,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5,Ireland,IRL,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2,Ireland,IRL,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1,Ireland,IRL,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Ireland,IRL,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Ireland,IRL,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),13685,Ireland,IRL,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7539,Ireland,IRL,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2394,Ireland,IRL,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1963,Ireland,IRL,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),878,Ireland,IRL,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),732,Ireland,IRL,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),454,Ireland,IRL,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),454,Ireland,IRL,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),432,Ireland,IRL,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),403,Ireland,IRL,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),211,Ireland,IRL,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),205,Ireland,IRL,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),120,Ireland,IRL,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),70,Ireland,IRL,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",64,Ireland,IRL,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),63,Ireland,IRL,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),49,Ireland,IRL,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),39,Ireland,IRL,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),38,Ireland,IRL,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),28,Ireland,IRL,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),27,Ireland,IRL,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),16,Ireland,IRL,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),16,Ireland,IRL,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),15,Ireland,IRL,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),8,Ireland,IRL,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5,Ireland,IRL,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),3,Ireland,IRL,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2,Ireland,IRL,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1,Ireland,IRL,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Ireland,IRL,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Ireland,IRL,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),13461,Ireland,IRL,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7488,Ireland,IRL,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2383,Ireland,IRL,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),2010,Ireland,IRL,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),887,Ireland,IRL,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),751,Ireland,IRL,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),448,Ireland,IRL,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),435,Ireland,IRL,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),434,Ireland,IRL,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),420,Ireland,IRL,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),216,Ireland,IRL,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),206,Ireland,IRL,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),117,Ireland,IRL,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),70,Ireland,IRL,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",63,Ireland,IRL,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),59,Ireland,IRL,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),56,Ireland,IRL,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),46,Ireland,IRL,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),35,Ireland,IRL,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),29,Ireland,IRL,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),27,Ireland,IRL,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),16,Ireland,IRL,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),15,Ireland,IRL,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),15,Ireland,IRL,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),9,Ireland,IRL,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5,Ireland,IRL,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),4,Ireland,IRL,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,4,Ireland,IRL,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2,Ireland,IRL,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1,Ireland,IRL,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Ireland,IRL,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Ireland,IRL,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),13531,Ireland,IRL,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7602,Ireland,IRL,1995
