Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1689,Botswana,BWA,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1204,Botswana,BWA,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1001,Botswana,BWA,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),868,Botswana,BWA,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),812,Botswana,BWA,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),740,Botswana,BWA,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),735,Botswana,BWA,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),463,Botswana,BWA,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),443,Botswana,BWA,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),310,Botswana,BWA,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),270,Botswana,BWA,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),231,Botswana,BWA,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),175,Botswana,BWA,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),171,Botswana,BWA,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),162,Botswana,BWA,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),140,Botswana,BWA,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),91,Botswana,BWA,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),61,Botswana,BWA,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),59,Botswana,BWA,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",57,Botswana,BWA,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),57,Botswana,BWA,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),24,Botswana,BWA,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),24,Botswana,BWA,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),15,Botswana,BWA,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),14,Botswana,BWA,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),13,Botswana,BWA,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),13,Botswana,BWA,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),11,Botswana,BWA,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),7,Botswana,BWA,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,6,Botswana,BWA,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),3,Botswana,BWA,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Botswana,BWA,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1860,Botswana,BWA,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1775,Botswana,BWA,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),987,Botswana,BWA,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),895,Botswana,BWA,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),821,Botswana,BWA,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),789,Botswana,BWA,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),749,Botswana,BWA,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),480,Botswana,BWA,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),468,Botswana,BWA,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),333,Botswana,BWA,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),289,Botswana,BWA,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),244,Botswana,BWA,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),178,Botswana,BWA,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),172,Botswana,BWA,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),168,Botswana,BWA,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),150,Botswana,BWA,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),93,Botswana,BWA,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),63,Botswana,BWA,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),61,Botswana,BWA,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",60,Botswana,BWA,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),60,Botswana,BWA,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),27,Botswana,BWA,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),25,Botswana,BWA,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),15,Botswana,BWA,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),14,Botswana,BWA,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),14,Botswana,BWA,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),13,Botswana,BWA,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),13,Botswana,BWA,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),3,Botswana,BWA,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Botswana,BWA,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Botswana,BWA,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2783,Botswana,BWA,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1881,Botswana,BWA,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),983,Botswana,BWA,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),935,Botswana,BWA,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),847,Botswana,BWA,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),834,Botswana,BWA,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),781,Botswana,BWA,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),499,Botswana,BWA,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),499,Botswana,BWA,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),360,Botswana,BWA,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),315,Botswana,BWA,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),259,Botswana,BWA,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),200,Botswana,BWA,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),171,Botswana,BWA,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),167,Botswana,BWA,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),162,Botswana,BWA,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),94,Botswana,BWA,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),67,Botswana,BWA,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",64,Botswana,BWA,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),63,Botswana,BWA,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),63,Botswana,BWA,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),30,Botswana,BWA,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),27,Botswana,BWA,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),15,Botswana,BWA,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),15,Botswana,BWA,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),15,Botswana,BWA,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),12,Botswana,BWA,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),5,Botswana,BWA,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),4,Botswana,BWA,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Botswana,BWA,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Botswana,BWA,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),4042,Botswana,BWA,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1992,Botswana,BWA,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),971,Botswana,BWA,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),969,Botswana,BWA,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),905,Botswana,BWA,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),853,Botswana,BWA,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),817,Botswana,BWA,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),531,Botswana,BWA,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),518,Botswana,BWA,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),389,Botswana,BWA,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),342,Botswana,BWA,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),275,Botswana,BWA,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),225,Botswana,BWA,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),175,Botswana,BWA,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),162,Botswana,BWA,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),158,Botswana,BWA,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),97,Botswana,BWA,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),70,Botswana,BWA,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",68,Botswana,BWA,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),65,Botswana,BWA,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),64,Botswana,BWA,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),53,Botswana,BWA,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),34,Botswana,BWA,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),28,Botswana,BWA,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),16,Botswana,BWA,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),16,Botswana,BWA,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),16,Botswana,BWA,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),12,Botswana,BWA,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),4,Botswana,BWA,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Botswana,BWA,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Botswana,BWA,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),5551,Botswana,BWA,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),2119,Botswana,BWA,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1025,Botswana,BWA,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),972,Botswana,BWA,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),968,Botswana,BWA,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),870,Botswana,BWA,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),866,Botswana,BWA,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),570,Botswana,BWA,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),548,Botswana,BWA,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),421,Botswana,BWA,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),375,Botswana,BWA,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),295,Botswana,BWA,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),254,Botswana,BWA,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),191,Botswana,BWA,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),157,Botswana,BWA,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),152,Botswana,BWA,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),102,Botswana,BWA,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),74,Botswana,BWA,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",73,Botswana,BWA,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),68,Botswana,BWA,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),65,Botswana,BWA,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),40,Botswana,BWA,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),30,Botswana,BWA,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),28,Botswana,BWA,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),18,Botswana,BWA,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),18,Botswana,BWA,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),17,Botswana,BWA,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),12,Botswana,BWA,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),5,Botswana,BWA,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Botswana,BWA,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Botswana,BWA,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Botswana,BWA,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),7263,Botswana,BWA,1995
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),2244,Botswana,BWA,1995
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1082,Botswana,BWA,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1039,Botswana,BWA,1995
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),965,Botswana,BWA,1995
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),915,Botswana,BWA,1995
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),884,Botswana,BWA,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),608,Botswana,BWA,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),579,Botswana,BWA,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),455,Botswana,BWA,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),406,Botswana,BWA,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),315,Botswana,BWA,1995
