Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),172186,France,FRA,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),147596,France,FRA,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),29689,France,FRA,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),22050,France,FRA,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),18823,France,FRA,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17669,France,FRA,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),15103,France,FRA,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),13686,France,FRA,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),11984,France,FRA,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),7446,France,FRA,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7118,France,FRA,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),4255,France,FRA,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),3089,France,FRA,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),3053,France,FRA,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2609,France,FRA,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2432,France,FRA,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2388,France,FRA,1990
