Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),5014,Paraguay,PRY,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2038,Paraguay,PRY,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1737,Paraguay,PRY,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1054,Paraguay,PRY,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),724,Paraguay,PRY,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),708,Paraguay,PRY,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),507,Paraguay,PRY,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),498,Paraguay,PRY,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),431,Paraguay,PRY,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),429,Paraguay,PRY,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),337,Paraguay,PRY,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),329,Paraguay,PRY,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),301,Paraguay,PRY,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),241,Paraguay,PRY,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),162,Paraguay,PRY,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),157,Paraguay,PRY,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),130,Paraguay,PRY,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),128,Paraguay,PRY,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),126,Paraguay,PRY,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),116,Paraguay,PRY,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),67,Paraguay,PRY,1990
