Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),51230,Australia,AUS,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),31401,Australia,AUS,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),6966,Australia,AUS,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3944,Australia,AUS,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3669,Australia,AUS,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),2739,Australia,AUS,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2342,Australia,AUS,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),2198,Australia,AUS,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1823,Australia,AUS,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1712,Australia,AUS,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1394,Australia,AUS,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),880,Australia,AUS,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),872,Australia,AUS,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),458,Australia,AUS,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),380,Australia,AUS,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),379,Australia,AUS,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),295,Australia,AUS,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),270,Australia,AUS,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",147,Australia,AUS,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),99,Australia,AUS,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),99,Australia,AUS,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),77,Australia,AUS,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),47,Australia,AUS,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),47,Australia,AUS,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),40,Australia,AUS,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),38,Australia,AUS,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),19,Australia,AUS,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),16,Australia,AUS,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Australia,AUS,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),2,Australia,AUS,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Australia,AUS,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Australia,AUS,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Australia,AUS,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),50532,Australia,AUS,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),31902,Australia,AUS,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7006,Australia,AUS,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3911,Australia,AUS,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3820,Australia,AUS,1991
