cca3,Year,Death Numbers,population,Death Rate
MDA,1990,43766,4365562.0,1.0025284258933902
MDA,1991,46678,4375053.0,1.0669127893993513
MDA,1992,45825,4376804.0,1.0469968497561235
MDA,1993,47127,4371155.0,1.0781360990401851
MDA,1994,52776,4358790.0,1.2107947389068985
MDA,1995,54135,4340602.0,1.2471772348628138
MDA,1996,51111,4316225.0,1.184159769242799
MDA,1997,46812,4286477.0,1.0920856451580168
MDA,1998,44794,4254835.0,1.0527787799056838
MDA,1999,45703,4225835.0,1.0815140676339705
MDA,2000,46297,4202659.0,1.101612098435776
MDA,2001,46287,4187096.0,1.1054678469277992
MDA,2002,47998,4178228.0,1.148764500166099
MDA,2003,49201,4173276.0,1.1789538961717365
MDA,2004,48595,4167962.0,1.165917539555303
MDA,2005,50579,4159296.0,1.216047138746557
MDA,2006,49417,4146264.0,1.1918440311567233
MDA,2007,49443,4130129.0,1.1971296780318486
MDA,2008,48753,4112886.0,1.1853720234404748
MDA,2009,48603,4097515.0,1.1861579518317809
MDA,2010,49584,4086090.0,1.213482816090688
MDA,2011,44477,4079167.0,1.0903451611566772
MDA,2012,44394,4075804.0,1.0892084113956413
MDA,2013,43143,4074585.0,1.058831758326308
MDA,2014,44976,4073407.0,1.1041371510384306
MDA,2015,46729,4070705.0,1.1479338345569134
MDA,2016,45980,4066013.0,1.1308375059302564
MDA,2017,43619,4059687.0,1.0744424385426758
MDA,2018,43326,4051950.0,1.0692629474697368
MDA,2019,42483,4043258.0,1.050712074272777
