Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),22170,Kenya,KEN,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),21636,Kenya,KEN,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),19103,Kenya,KEN,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),17439,Kenya,KEN,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),15353,Kenya,KEN,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),12116,Kenya,KEN,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),9991,Kenya,KEN,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),8754,Kenya,KEN,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),7543,Kenya,KEN,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7313,Kenya,KEN,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),6900,Kenya,KEN,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),5430,Kenya,KEN,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),4835,Kenya,KEN,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),3501,Kenya,KEN,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2660,Kenya,KEN,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),2045,Kenya,KEN,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1968,Kenya,KEN,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1616,Kenya,KEN,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1559,Kenya,KEN,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1141,Kenya,KEN,1990
