cca3,Year,Death Numbers,population,Death Rate
COG,1990,27760,2356740.0,1.1778982832217386
COG,1991,28620,2422312.0,1.1815158410642395
COG,1992,29719,2489945.0,1.1935605003323366
COG,1993,31089,2559880.0,1.214470990827695
COG,1994,32985,2632345.0,1.2530652327107579
COG,1995,34239,2707532.0,1.2645833918121745
COG,1996,35531,2785815.0,1.2754256833278592
COG,1997,47298,2867283.0,1.6495755738097706
COG,1998,40520,2951651.0,1.3727910244131165
COG,1999,38449,3038432.0,1.2654224284104434
COG,2000,37797,3127420.0,1.2085680848750728
COG,2001,36693,3217930.0,1.1402671903987966
COG,2002,36615,3310376.0,1.1060677095290687
COG,2003,36930,3406915.0,1.0839718631078263
COG,2004,36991,3510468.0,1.053734145988512
COG,2005,37099,3622775.0,1.0240492440187425
COG,2006,36804,3745143.0,0.9827128096310341
COG,2007,36718,3876123.0,0.9472867605078581
COG,2008,36201,4011487.0,0.902433436777933
COG,2009,35696,4145399.0,0.8610992572729428
COG,2010,35135,4273738.0,0.8221140369390917
COG,2011,34760,4394842.0,0.7909271823651454
COG,2012,35026,4510197.0,0.7765957894965564
COG,2013,35183,4622757.0,0.7610826180134496
COG,2014,35221,4736965.0,0.7435351538379532
COG,2015,34732,4856093.0,0.7152251820547918
COG,2016,34237,4980996.0,0.6873524893414892
COG,2017,34229,5110701.0,0.6697515663702495
COG,2018,34352,5244363.0,0.6550271215016963
COG,2019,34533,5380504.0,0.64181719779411
