Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),124200,Vietnam,VNM,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),44832,Vietnam,VNM,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),29987,Vietnam,VNM,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),27347,Vietnam,VNM,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),26078,Vietnam,VNM,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),25878,Vietnam,VNM,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),23827,Vietnam,VNM,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),16676,Vietnam,VNM,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),14690,Vietnam,VNM,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),12360,Vietnam,VNM,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),11028,Vietnam,VNM,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),10441,Vietnam,VNM,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7933,Vietnam,VNM,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),7765,Vietnam,VNM,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),5507,Vietnam,VNM,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2734,Vietnam,VNM,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2049,Vietnam,VNM,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1640,Vietnam,VNM,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1633,Vietnam,VNM,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1630,Vietnam,VNM,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),1277,Vietnam,VNM,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),909,Vietnam,VNM,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),694,Vietnam,VNM,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",610,Vietnam,VNM,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),574,Vietnam,VNM,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),454,Vietnam,VNM,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),408,Vietnam,VNM,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),286,Vietnam,VNM,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),184,Vietnam,VNM,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),114,Vietnam,VNM,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Vietnam,VNM,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Vietnam,VNM,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Vietnam,VNM,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),125634,Vietnam,VNM,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),45797,Vietnam,VNM,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),29596,Vietnam,VNM,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),26372,Vietnam,VNM,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),26201,Vietnam,VNM,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),25066,Vietnam,VNM,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),23959,Vietnam,VNM,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),16787,Vietnam,VNM,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),14671,Vietnam,VNM,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),12466,Vietnam,VNM,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),10987,Vietnam,VNM,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),10019,Vietnam,VNM,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),7880,Vietnam,VNM,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7561,Vietnam,VNM,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),5567,Vietnam,VNM,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2666,Vietnam,VNM,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2078,Vietnam,VNM,1991
