Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),52964,Serbia,SRB,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),18910,Serbia,SRB,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3436,Serbia,SRB,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),3395,Serbia,SRB,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),2214,Serbia,SRB,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2193,Serbia,SRB,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1967,Serbia,SRB,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1722,Serbia,SRB,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1516,Serbia,SRB,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1420,Serbia,SRB,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1417,Serbia,SRB,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1305,Serbia,SRB,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),471,Serbia,SRB,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),454,Serbia,SRB,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),408,Serbia,SRB,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),387,Serbia,SRB,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),238,Serbia,SRB,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",128,Serbia,SRB,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),99,Serbia,SRB,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),81,Serbia,SRB,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),73,Serbia,SRB,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),33,Serbia,SRB,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),29,Serbia,SRB,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),28,Serbia,SRB,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),28,Serbia,SRB,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),17,Serbia,SRB,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),12,Serbia,SRB,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),9,Serbia,SRB,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Serbia,SRB,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Serbia,SRB,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Serbia,SRB,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Serbia,SRB,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Serbia,SRB,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),52972,Serbia,SRB,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),19147,Serbia,SRB,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3428,Serbia,SRB,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),3361,Serbia,SRB,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),3026,Serbia,SRB,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),2246,Serbia,SRB,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2206,Serbia,SRB,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1735,Serbia,SRB,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1563,Serbia,SRB,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1528,Serbia,SRB,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1420,Serbia,SRB,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1392,Serbia,SRB,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1212,Serbia,SRB,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),743,Serbia,SRB,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),447,Serbia,SRB,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),388,Serbia,SRB,1991
