Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),17510,Chad,TCD,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),12639,Chad,TCD,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),9556,Chad,TCD,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),7363,Chad,TCD,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5725,Chad,TCD,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5623,Chad,TCD,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),5050,Chad,TCD,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4664,Chad,TCD,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2632,Chad,TCD,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2622,Chad,TCD,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2506,Chad,TCD,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1886,Chad,TCD,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1429,Chad,TCD,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1357,Chad,TCD,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1117,Chad,TCD,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),918,Chad,TCD,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),725,Chad,TCD,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),688,Chad,TCD,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),667,Chad,TCD,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),399,Chad,TCD,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),386,Chad,TCD,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),356,Chad,TCD,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),332,Chad,TCD,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),316,Chad,TCD,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",235,Chad,TCD,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),170,Chad,TCD,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),105,Chad,TCD,1990
