Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),16968,Guinea,GIN,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),12576,Guinea,GIN,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),11692,Guinea,GIN,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8441,Guinea,GIN,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),8155,Guinea,GIN,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4626,Guinea,GIN,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4559,Guinea,GIN,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),3904,Guinea,GIN,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3829,Guinea,GIN,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),3159,Guinea,GIN,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2789,Guinea,GIN,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2215,Guinea,GIN,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1811,Guinea,GIN,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1686,Guinea,GIN,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1416,Guinea,GIN,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1245,Guinea,GIN,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),923,Guinea,GIN,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),573,Guinea,GIN,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),465,Guinea,GIN,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),368,Guinea,GIN,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),353,Guinea,GIN,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),318,Guinea,GIN,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",298,Guinea,GIN,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),251,Guinea,GIN,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),206,Guinea,GIN,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),136,Guinea,GIN,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),56,Guinea,GIN,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),44,Guinea,GIN,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),6,Guinea,GIN,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Guinea,GIN,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Guinea,GIN,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17029,Guinea,GIN,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),12827,Guinea,GIN,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),11841,Guinea,GIN,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),8759,Guinea,GIN,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8624,Guinea,GIN,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4777,Guinea,GIN,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4614,Guinea,GIN,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),3873,Guinea,GIN,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3798,Guinea,GIN,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),3160,Guinea,GIN,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2867,Guinea,GIN,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2232,Guinea,GIN,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1841,Guinea,GIN,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1734,Guinea,GIN,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1450,Guinea,GIN,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1274,Guinea,GIN,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),963,Guinea,GIN,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),573,Guinea,GIN,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),478,Guinea,GIN,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),392,Guinea,GIN,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),368,Guinea,GIN,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),366,Guinea,GIN,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),326,Guinea,GIN,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",303,Guinea,GIN,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),211,Guinea,GIN,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),139,Guinea,GIN,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),59,Guinea,GIN,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),45,Guinea,GIN,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),6,Guinea,GIN,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Guinea,GIN,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Guinea,GIN,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17109,Guinea,GIN,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),13000,Guinea,GIN,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),11950,Guinea,GIN,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),8999,Guinea,GIN,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8852,Guinea,GIN,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4944,Guinea,GIN,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4672,Guinea,GIN,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),3857,Guinea,GIN,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3782,Guinea,GIN,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),3272,Guinea,GIN,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2955,Guinea,GIN,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2253,Guinea,GIN,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1853,Guinea,GIN,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1788,Guinea,GIN,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1487,Guinea,GIN,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1306,Guinea,GIN,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1011,Guinea,GIN,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),573,Guinea,GIN,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),525,Guinea,GIN,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),493,Guinea,GIN,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),411,Guinea,GIN,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),380,Guinea,GIN,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),333,Guinea,GIN,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",310,Guinea,GIN,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),217,Guinea,GIN,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),144,Guinea,GIN,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),61,Guinea,GIN,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),47,Guinea,GIN,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Guinea,GIN,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Guinea,GIN,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Guinea,GIN,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17047,Guinea,GIN,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),13196,Guinea,GIN,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),12065,Guinea,GIN,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),9176,Guinea,GIN,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),9085,Guinea,GIN,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),5114,Guinea,GIN,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4716,Guinea,GIN,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),3787,Guinea,GIN,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3713,Guinea,GIN,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),3401,Guinea,GIN,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3046,Guinea,GIN,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2268,Guinea,GIN,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1848,Guinea,GIN,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1843,Guinea,GIN,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1518,Guinea,GIN,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1335,Guinea,GIN,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1062,Guinea,GIN,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),724,Guinea,GIN,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),569,Guinea,GIN,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),510,Guinea,GIN,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),433,Guinea,GIN,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),395,Guinea,GIN,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),339,Guinea,GIN,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",316,Guinea,GIN,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),221,Guinea,GIN,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),149,Guinea,GIN,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),64,Guinea,GIN,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),48,Guinea,GIN,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Guinea,GIN,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Guinea,GIN,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Guinea,GIN,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17091,Guinea,GIN,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),13439,Guinea,GIN,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),12466,Guinea,GIN,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),9423,Guinea,GIN,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),9384,Guinea,GIN,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),5317,Guinea,GIN,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4800,Guinea,GIN,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),3738,Guinea,GIN,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3665,Guinea,GIN,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),3407,Guinea,GIN,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3151,Guinea,GIN,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2294,Guinea,GIN,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1907,Guinea,GIN,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1892,Guinea,GIN,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1567,Guinea,GIN,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1371,Guinea,GIN,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1126,Guinea,GIN,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),969,Guinea,GIN,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),570,Guinea,GIN,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),528,Guinea,GIN,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),459,Guinea,GIN,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),415,Guinea,GIN,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),348,Guinea,GIN,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",323,Guinea,GIN,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),228,Guinea,GIN,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),155,Guinea,GIN,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),67,Guinea,GIN,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),50,Guinea,GIN,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Guinea,GIN,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),2,Guinea,GIN,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,2,Guinea,GIN,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Guinea,GIN,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17081,Guinea,GIN,1995
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),13455,Guinea,GIN,1995
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),12676,Guinea,GIN,1995
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),9830,Guinea,GIN,1995
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),9626,Guinea,GIN,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),5486,Guinea,GIN,1995
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4837,Guinea,GIN,1995
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),3688,Guinea,GIN,1995
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3615,Guinea,GIN,1995
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),3311,Guinea,GIN,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3232,Guinea,GIN,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2299,Guinea,GIN,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1955,Guinea,GIN,1995
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1856,Guinea,GIN,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1595,Guinea,GIN,1995
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1393,Guinea,GIN,1995
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1267,Guinea,GIN,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1183,Guinea,GIN,1995
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),568,Guinea,GIN,1995
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),547,Guinea,GIN,1995
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),479,Guinea,GIN,1995
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),430,Guinea,GIN,1995
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),354,Guinea,GIN,1995
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",328,Guinea,GIN,1995
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),232,Guinea,GIN,1995
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),161,Guinea,GIN,1995
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),70,Guinea,GIN,1995
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),51,Guinea,GIN,1995
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Guinea,GIN,1995
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1995
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Guinea,GIN,1995
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Guinea,GIN,1995
