Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),451910,Germany,DEU,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),202621,Germany,DEU,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),42169,Germany,DEU,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),39888,Germany,DEU,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),29984,Germany,DEU,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),22263,Germany,DEU,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),21676,Germany,DEU,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),19090,Germany,DEU,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),14918,Germany,DEU,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),12388,Germany,DEU,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),9348,Germany,DEU,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),5811,Germany,DEU,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),5468,Germany,DEU,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2670,Germany,DEU,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1950,Germany,DEU,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1680,Germany,DEU,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1139,Germany,DEU,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1040,Germany,DEU,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),934,Germany,DEU,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",908,Germany,DEU,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),595,Germany,DEU,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),557,Germany,DEU,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),240,Germany,DEU,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),210,Germany,DEU,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),205,Germany,DEU,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),147,Germany,DEU,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),108,Germany,DEU,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),108,Germany,DEU,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),67,Germany,DEU,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),64,Germany,DEU,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Germany,DEU,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Germany,DEU,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Germany,DEU,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),440461,Germany,DEU,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),203710,Germany,DEU,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),43220,Germany,DEU,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),39376,Germany,DEU,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),30640,Germany,DEU,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),23277,Germany,DEU,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),22156,Germany,DEU,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),18259,Germany,DEU,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),15128,Germany,DEU,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),12243,Germany,DEU,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),8997,Germany,DEU,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),5837,Germany,DEU,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),5743,Germany,DEU,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2345,Germany,DEU,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1990,Germany,DEU,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1770,Germany,DEU,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1338,Germany,DEU,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1110,Germany,DEU,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),901,Germany,DEU,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",900,Germany,DEU,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),567,Germany,DEU,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),566,Germany,DEU,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),235,Germany,DEU,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),204,Germany,DEU,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),180,Germany,DEU,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),145,Germany,DEU,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),96,Germany,DEU,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),93,Germany,DEU,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),32,Germany,DEU,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,10,Germany,DEU,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),5,Germany,DEU,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Germany,DEU,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Germany,DEU,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),426722,Germany,DEU,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),203503,Germany,DEU,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),43420,Germany,DEU,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),38572,Germany,DEU,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),31442,Germany,DEU,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),23676,Germany,DEU,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),22421,Germany,DEU,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17614,Germany,DEU,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),14939,Germany,DEU,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),11731,Germany,DEU,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),8764,Germany,DEU,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),5980,Germany,DEU,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),5842,Germany,DEU,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2147,Germany,DEU,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2115,Germany,DEU,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1612,Germany,DEU,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1445,Germany,DEU,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1157,Germany,DEU,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",865,Germany,DEU,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),858,Germany,DEU,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),572,Germany,DEU,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),524,Germany,DEU,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),222,Germany,DEU,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),204,Germany,DEU,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),164,Germany,DEU,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),140,Germany,DEU,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),87,Germany,DEU,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),82,Germany,DEU,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),41,Germany,DEU,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,17,Germany,DEU,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),1,Germany,DEU,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Germany,DEU,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Germany,DEU,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),421118,Germany,DEU,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),206180,Germany,DEU,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),44078,Germany,DEU,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),38451,Germany,DEU,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),32298,Germany,DEU,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),24280,Germany,DEU,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),23254,Germany,DEU,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17486,Germany,DEU,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),14786,Germany,DEU,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),11215,Germany,DEU,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),8820,Germany,DEU,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),6198,Germany,DEU,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),5947,Germany,DEU,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2436,Germany,DEU,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1974,Germany,DEU,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1489,Germany,DEU,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1476,Germany,DEU,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1167,Germany,DEU,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",841,Germany,DEU,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),818,Germany,DEU,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),554,Germany,DEU,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),500,Germany,DEU,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),211,Germany,DEU,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),206,Germany,DEU,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),153,Germany,DEU,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),137,Germany,DEU,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),82,Germany,DEU,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),70,Germany,DEU,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),24,Germany,DEU,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),11,Germany,DEU,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Germany,DEU,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Germany,DEU,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Germany,DEU,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),414617,Germany,DEU,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),209315,Germany,DEU,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),44587,Germany,DEU,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),38081,Germany,DEU,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),33246,Germany,DEU,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),24691,Germany,DEU,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),23467,Germany,DEU,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17566,Germany,DEU,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),14716,Germany,DEU,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),10761,Germany,DEU,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),9130,Germany,DEU,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),6387,Germany,DEU,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),6102,Germany,DEU,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2507,Germany,DEU,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1868,Germany,DEU,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1493,Germany,DEU,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1398,Germany,DEU,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1179,Germany,DEU,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",811,Germany,DEU,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),802,Germany,DEU,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),523,Germany,DEU,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),476,Germany,DEU,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),211,Germany,DEU,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),184,Germany,DEU,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),151,Germany,DEU,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),133,Germany,DEU,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),82,Germany,DEU,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),66,Germany,DEU,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),22,Germany,DEU,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),13,Germany,DEU,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,2,Germany,DEU,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Germany,DEU,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Germany,DEU,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),409254,Germany,DEU,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),213267,Germany,DEU,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),44911,Germany,DEU,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),37814,Germany,DEU,1995
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),33953,Germany,DEU,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),24919,Germany,DEU,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),23504,Germany,DEU,1995
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17684,Germany,DEU,1995
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),14724,Germany,DEU,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),10328,Germany,DEU,1995
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),9868,Germany,DEU,1995
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),6497,Germany,DEU,1995
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),6345,Germany,DEU,1995
