Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),49437,Uzbekistan,UZB,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),18343,Uzbekistan,UZB,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),12936,Uzbekistan,UZB,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8798,Uzbekistan,UZB,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5416,Uzbekistan,UZB,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),4929,Uzbekistan,UZB,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),4147,Uzbekistan,UZB,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),4006,Uzbekistan,UZB,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),3171,Uzbekistan,UZB,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),2431,Uzbekistan,UZB,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1919,Uzbekistan,UZB,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1891,Uzbekistan,UZB,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1643,Uzbekistan,UZB,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1434,Uzbekistan,UZB,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1158,Uzbekistan,UZB,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1157,Uzbekistan,UZB,1990
