Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),56266,Kazakhstan,KAZ,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),22895,Kazakhstan,KAZ,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),6905,Kazakhstan,KAZ,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),6313,Kazakhstan,KAZ,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4436,Kazakhstan,KAZ,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),4014,Kazakhstan,KAZ,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),3378,Kazakhstan,KAZ,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),3222,Kazakhstan,KAZ,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2184,Kazakhstan,KAZ,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2112,Kazakhstan,KAZ,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),2048,Kazakhstan,KAZ,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1946,Kazakhstan,KAZ,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1828,Kazakhstan,KAZ,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1671,Kazakhstan,KAZ,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1124,Kazakhstan,KAZ,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),971,Kazakhstan,KAZ,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),969,Kazakhstan,KAZ,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),824,Kazakhstan,KAZ,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",815,Kazakhstan,KAZ,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),656,Kazakhstan,KAZ,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),441,Kazakhstan,KAZ,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),381,Kazakhstan,KAZ,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),213,Kazakhstan,KAZ,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),182,Kazakhstan,KAZ,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),167,Kazakhstan,KAZ,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),107,Kazakhstan,KAZ,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),81,Kazakhstan,KAZ,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),76,Kazakhstan,KAZ,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Kazakhstan,KAZ,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Kazakhstan,KAZ,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Kazakhstan,KAZ,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Kazakhstan,KAZ,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Kazakhstan,KAZ,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),60175,Kazakhstan,KAZ,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),22916,Kazakhstan,KAZ,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7130,Kazakhstan,KAZ,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),5965,Kazakhstan,KAZ,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4633,Kazakhstan,KAZ,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),4123,Kazakhstan,KAZ,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),3512,Kazakhstan,KAZ,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),3113,Kazakhstan,KAZ,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2281,Kazakhstan,KAZ,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2203,Kazakhstan,KAZ,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2163,Kazakhstan,KAZ,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1968,Kazakhstan,KAZ,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1894,Kazakhstan,KAZ,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1646,Kazakhstan,KAZ,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1176,Kazakhstan,KAZ,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1102,Kazakhstan,KAZ,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1032,Kazakhstan,KAZ,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),844,Kazakhstan,KAZ,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",752,Kazakhstan,KAZ,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),686,Kazakhstan,KAZ,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),437,Kazakhstan,KAZ,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),401,Kazakhstan,KAZ,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),212,Kazakhstan,KAZ,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),202,Kazakhstan,KAZ,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),170,Kazakhstan,KAZ,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),108,Kazakhstan,KAZ,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),100,Kazakhstan,KAZ,1991
