Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),12461,Israel,ISR,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7083,Israel,ISR,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1328,Israel,ISR,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),958,Israel,ISR,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),912,Israel,ISR,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),822,Israel,ISR,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),728,Israel,ISR,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),721,Israel,ISR,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),533,Israel,ISR,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),509,Israel,ISR,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),399,Israel,ISR,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),373,Israel,ISR,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),232,Israel,ISR,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),114,Israel,ISR,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),100,Israel,ISR,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),66,Israel,ISR,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),62,Israel,ISR,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,57,Israel,ISR,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),51,Israel,ISR,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),51,Israel,ISR,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),43,Israel,ISR,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),39,Israel,ISR,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",38,Israel,ISR,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),35,Israel,ISR,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),15,Israel,ISR,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),12,Israel,ISR,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),11,Israel,ISR,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),10,Israel,ISR,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),8,Israel,ISR,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),6,Israel,ISR,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Israel,ISR,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Israel,ISR,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Israel,ISR,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),13112,Israel,ISR,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7583,Israel,ISR,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1390,Israel,ISR,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),997,Israel,ISR,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),989,Israel,ISR,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),928,Israel,ISR,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),779,Israel,ISR,1991
