Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),57888,Morocco,MAR,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),19249,Morocco,MAR,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),12334,Morocco,MAR,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),12330,Morocco,MAR,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),11070,Morocco,MAR,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),9267,Morocco,MAR,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),6979,Morocco,MAR,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),4982,Morocco,MAR,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4809,Morocco,MAR,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),3551,Morocco,MAR,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2733,Morocco,MAR,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2562,Morocco,MAR,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1888,Morocco,MAR,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1865,Morocco,MAR,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1805,Morocco,MAR,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),1586,Morocco,MAR,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",1032,Morocco,MAR,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),778,Morocco,MAR,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),690,Morocco,MAR,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),470,Morocco,MAR,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),437,Morocco,MAR,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),404,Morocco,MAR,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),310,Morocco,MAR,1990
