Entity,cca3,Year,population
North Korea,PRK,1990,2.0293057E7
North Korea,PRK,1991,2.0609151E7
North Korea,PRK,1992,2.0937407E7
North Korea,PRK,1993,2.1265832E7
North Korea,PRK,1994,2.1577979E7
North Korea,PRK,1995,2.18623E7
North Korea,PRK,1996,2.2113428E7
North Korea,PRK,1997,2.2335263E7
North Korea,PRK,1998,2.2536754E7
North Korea,PRK,1999,2.273147E7
North Korea,PRK,2000,2.2929078E7
North Korea,PRK,2001,2.3132982E7
North Korea,PRK,2002,2.3339453E7
North Korea,PRK,2003,2.3542434E7
North Korea,PRK,2004,2.373274E7
North Korea,PRK,2005,2.3904167E7
North Korea,PRK,2006,2.4054866E7
North Korea,PRK,2007,2.418833E7
North Korea,PRK,2008,2.4310143E7
North Korea,PRK,2009,2.442834E7
North Korea,PRK,2010,2.454884E7
North Korea,PRK,2011,2.4673392E7
North Korea,PRK,2012,2.4800638E7
North Korea,PRK,2013,2.49295E7
North Korea,PRK,2014,2.5057793E7
North Korea,PRK,2015,2.5183832E7
North Korea,PRK,2016,2.5307665E7
North Korea,PRK,2017,2.5429816E7
North Korea,PRK,2018,2.5549606E7
North Korea,PRK,2019,2.5666158E7
North Korea,PRK,2020,2.5778815E7
North Korea,PRK,2021,2.5887045E7
North Korea,PRK,2022,2.5990675E7
