Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),9915,Laos,LAO,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),7527,Laos,LAO,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),6520,Laos,LAO,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),5137,Laos,LAO,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4822,Laos,LAO,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),3057,Laos,LAO,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2563,Laos,LAO,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2075,Laos,LAO,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),1357,Laos,LAO,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1306,Laos,LAO,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1183,Laos,LAO,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1079,Laos,LAO,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),962,Laos,LAO,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),896,Laos,LAO,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),839,Laos,LAO,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),819,Laos,LAO,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),677,Laos,LAO,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),613,Laos,LAO,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),450,Laos,LAO,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),300,Laos,LAO,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),255,Laos,LAO,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),186,Laos,LAO,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",154,Laos,LAO,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),108,Laos,LAO,1990
