Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),23748,Mali,MLI,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),21857,Mali,MLI,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),20743,Mali,MLI,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),10823,Mali,MLI,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),10470,Mali,MLI,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),7631,Mali,MLI,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7479,Mali,MLI,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),5982,Mali,MLI,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),5927,Mali,MLI,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4603,Mali,MLI,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4153,Mali,MLI,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2894,Mali,MLI,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2579,Mali,MLI,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2363,Mali,MLI,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1728,Mali,MLI,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1516,Mali,MLI,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1144,Mali,MLI,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),872,Mali,MLI,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),786,Mali,MLI,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),662,Mali,MLI,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),596,Mali,MLI,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),531,Mali,MLI,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",491,Mali,MLI,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),477,Mali,MLI,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),464,Mali,MLI,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),401,Mali,MLI,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),135,Mali,MLI,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),95,Mali,MLI,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),57,Mali,MLI,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,14,Mali,MLI,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),8,Mali,MLI,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Mali,MLI,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Mali,MLI,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),23601,Mali,MLI,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),21859,Mali,MLI,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),20680,Mali,MLI,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),10897,Mali,MLI,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),10414,Mali,MLI,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),7780,Mali,MLI,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7624,Mali,MLI,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),5975,Mali,MLI,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),5841,Mali,MLI,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4669,Mali,MLI,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4176,Mali,MLI,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2893,Mali,MLI,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2593,Mali,MLI,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2356,Mali,MLI,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1723,Mali,MLI,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1519,Mali,MLI,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1170,Mali,MLI,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),877,Mali,MLI,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),775,Mali,MLI,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),773,Mali,MLI,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),654,Mali,MLI,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",489,Mali,MLI,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),479,Mali,MLI,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),478,Mali,MLI,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),399,Mali,MLI,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),290,Mali,MLI,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),137,Mali,MLI,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),95,Mali,MLI,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),56,Mali,MLI,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,43,Mali,MLI,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),8,Mali,MLI,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Mali,MLI,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Mali,MLI,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),23543,Mali,MLI,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),21897,Mali,MLI,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),20585,Mali,MLI,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),11079,Mali,MLI,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),10397,Mali,MLI,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),7970,Mali,MLI,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7809,Mali,MLI,1992
