Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),10239,Bolivia,BOL,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8243,Bolivia,BOL,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),6482,Bolivia,BOL,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),5514,Bolivia,BOL,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4625,Bolivia,BOL,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3414,Bolivia,BOL,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),2903,Bolivia,BOL,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2063,Bolivia,BOL,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1972,Bolivia,BOL,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1907,Bolivia,BOL,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1856,Bolivia,BOL,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1487,Bolivia,BOL,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1234,Bolivia,BOL,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1231,Bolivia,BOL,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),746,Bolivia,BOL,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),727,Bolivia,BOL,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),460,Bolivia,BOL,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),459,Bolivia,BOL,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),405,Bolivia,BOL,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),390,Bolivia,BOL,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",261,Bolivia,BOL,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),231,Bolivia,BOL,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),206,Bolivia,BOL,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),153,Bolivia,BOL,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),144,Bolivia,BOL,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),131,Bolivia,BOL,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),50,Bolivia,BOL,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),20,Bolivia,BOL,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),19,Bolivia,BOL,1990
