Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,French Guiana,GUF,1996
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",,French Guiana,GUF,1996
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),,French Guiana,GUF,1996
