Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),98783,Argentina,ARG,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),56399,Argentina,ARG,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),12139,Argentina,ARG,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),9894,Argentina,ARG,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),9407,Argentina,ARG,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8684,Argentina,ARG,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7129,Argentina,ARG,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),7096,Argentina,ARG,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),5943,Argentina,ARG,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),4983,Argentina,ARG,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),4361,Argentina,ARG,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2758,Argentina,ARG,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2024,Argentina,ARG,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1641,Argentina,ARG,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1494,Argentina,ARG,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),1323,Argentina,ARG,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1277,Argentina,ARG,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1128,Argentina,ARG,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1073,Argentina,ARG,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),949,Argentina,ARG,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),772,Argentina,ARG,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",627,Argentina,ARG,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),559,Argentina,ARG,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),448,Argentina,ARG,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),308,Argentina,ARG,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),162,Argentina,ARG,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),107,Argentina,ARG,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),29,Argentina,ARG,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),22,Argentina,ARG,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),21,Argentina,ARG,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),9,Argentina,ARG,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,1,Argentina,ARG,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Argentina,ARG,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),97610,Argentina,ARG,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),57122,Argentina,ARG,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),12062,Argentina,ARG,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),10211,Argentina,ARG,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),9257,Argentina,ARG,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),9048,Argentina,ARG,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),7345,Argentina,ARG,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7261,Argentina,ARG,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),5895,Argentina,ARG,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),5161,Argentina,ARG,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),4502,Argentina,ARG,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2875,Argentina,ARG,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2007,Argentina,ARG,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1587,Argentina,ARG,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1526,Argentina,ARG,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),1323,Argentina,ARG,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1275,Argentina,ARG,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1120,Argentina,ARG,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1006,Argentina,ARG,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),992,Argentina,ARG,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),757,Argentina,ARG,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),670,Argentina,ARG,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",645,Argentina,ARG,1991
