Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),36074,Niger,NER,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),25919,Niger,NER,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),15684,Niger,NER,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),11813,Niger,NER,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),10198,Niger,NER,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),7480,Niger,NER,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),5952,Niger,NER,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5311,Niger,NER,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5201,Niger,NER,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),3052,Niger,NER,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2505,Niger,NER,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1973,Niger,NER,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1661,Niger,NER,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1650,Niger,NER,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1576,Niger,NER,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1070,Niger,NER,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),761,Niger,NER,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),755,Niger,NER,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),651,Niger,NER,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",458,Niger,NER,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),371,Niger,NER,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),308,Niger,NER,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),308,Niger,NER,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),284,Niger,NER,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),247,Niger,NER,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),199,Niger,NER,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),80,Niger,NER,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),75,Niger,NER,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),49,Niger,NER,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),5,Niger,NER,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Niger,NER,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Niger,NER,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Niger,NER,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),36801,Niger,NER,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),26252,Niger,NER,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),15819,Niger,NER,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),12446,Niger,NER,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),10551,Niger,NER,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),7534,Niger,NER,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),5969,Niger,NER,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5330,Niger,NER,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5221,Niger,NER,1991
