Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),26043,Ghana,GHA,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),15963,Ghana,GHA,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),14705,Ghana,GHA,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),13773,Ghana,GHA,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),12302,Ghana,GHA,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),9814,Ghana,GHA,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7350,Ghana,GHA,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),6030,Ghana,GHA,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),4356,Ghana,GHA,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4222,Ghana,GHA,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),4066,Ghana,GHA,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),4035,Ghana,GHA,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),3076,Ghana,GHA,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),2731,Ghana,GHA,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2727,Ghana,GHA,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1663,Ghana,GHA,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1627,Ghana,GHA,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1346,Ghana,GHA,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),772,Ghana,GHA,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),616,Ghana,GHA,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),461,Ghana,GHA,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),402,Ghana,GHA,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),376,Ghana,GHA,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",372,Ghana,GHA,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),290,Ghana,GHA,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),150,Ghana,GHA,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),92,Ghana,GHA,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),88,Ghana,GHA,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),17,Ghana,GHA,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Ghana,GHA,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Ghana,GHA,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Ghana,GHA,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Ghana,GHA,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),24610,Ghana,GHA,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),16268,Ghana,GHA,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),14951,Ghana,GHA,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),14609,Ghana,GHA,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),12176,Ghana,GHA,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),9707,Ghana,GHA,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7639,Ghana,GHA,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),6208,Ghana,GHA,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),4213,Ghana,GHA,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),4190,Ghana,GHA,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4079,Ghana,GHA,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),4038,Ghana,GHA,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),3746,Ghana,GHA,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),3109,Ghana,GHA,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),2761,Ghana,GHA,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1722,Ghana,GHA,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1719,Ghana,GHA,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1320,Ghana,GHA,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),796,Ghana,GHA,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),644,Ghana,GHA,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),483,Ghana,GHA,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),449,Ghana,GHA,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",374,Ghana,GHA,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),367,Ghana,GHA,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),291,Ghana,GHA,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),156,Ghana,GHA,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),94,Ghana,GHA,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),88,Ghana,GHA,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),18,Ghana,GHA,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),5,Ghana,GHA,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Ghana,GHA,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Ghana,GHA,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Ghana,GHA,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),23428,Ghana,GHA,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),16658,Ghana,GHA,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),15243,Ghana,GHA,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),15185,Ghana,GHA,1992
