Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),9651,Turkmenistan,TKM,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4943,Turkmenistan,TKM,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2572,Turkmenistan,TKM,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1743,Turkmenistan,TKM,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1363,Turkmenistan,TKM,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1111,Turkmenistan,TKM,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),846,Turkmenistan,TKM,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),843,Turkmenistan,TKM,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),614,Turkmenistan,TKM,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),558,Turkmenistan,TKM,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),430,Turkmenistan,TKM,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),307,Turkmenistan,TKM,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),268,Turkmenistan,TKM,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),267,Turkmenistan,TKM,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",247,Turkmenistan,TKM,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),234,Turkmenistan,TKM,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),223,Turkmenistan,TKM,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),222,Turkmenistan,TKM,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),187,Turkmenistan,TKM,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),95,Turkmenistan,TKM,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),66,Turkmenistan,TKM,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),59,Turkmenistan,TKM,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),57,Turkmenistan,TKM,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),49,Turkmenistan,TKM,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),45,Turkmenistan,TKM,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),19,Turkmenistan,TKM,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),8,Turkmenistan,TKM,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Turkmenistan,TKM,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Turkmenistan,TKM,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Turkmenistan,TKM,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Turkmenistan,TKM,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Turkmenistan,TKM,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Turkmenistan,TKM,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),10341,Turkmenistan,TKM,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4774,Turkmenistan,TKM,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2535,Turkmenistan,TKM,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1767,Turkmenistan,TKM,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1189,Turkmenistan,TKM,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1155,Turkmenistan,TKM,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),885,Turkmenistan,TKM,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),848,Turkmenistan,TKM,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),625,Turkmenistan,TKM,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),560,Turkmenistan,TKM,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),475,Turkmenistan,TKM,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),458,Turkmenistan,TKM,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),323,Turkmenistan,TKM,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),275,Turkmenistan,TKM,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),271,Turkmenistan,TKM,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",257,Turkmenistan,TKM,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),248,Turkmenistan,TKM,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),214,Turkmenistan,TKM,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),211,Turkmenistan,TKM,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),184,Turkmenistan,TKM,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),98,Turkmenistan,TKM,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),68,Turkmenistan,TKM,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),68,Turkmenistan,TKM,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),60,Turkmenistan,TKM,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),47,Turkmenistan,TKM,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),45,Turkmenistan,TKM,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),18,Turkmenistan,TKM,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Turkmenistan,TKM,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),7,Turkmenistan,TKM,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),1,Turkmenistan,TKM,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Turkmenistan,TKM,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Turkmenistan,TKM,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Turkmenistan,TKM,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),10846,Turkmenistan,TKM,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4642,Turkmenistan,TKM,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2466,Turkmenistan,TKM,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1740,Turkmenistan,TKM,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1162,Turkmenistan,TKM,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1133,Turkmenistan,TKM,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),897,Turkmenistan,TKM,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),826,Turkmenistan,TKM,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),599,Turkmenistan,TKM,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),564,Turkmenistan,TKM,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),521,Turkmenistan,TKM,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),360,Turkmenistan,TKM,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),336,Turkmenistan,TKM,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),281,Turkmenistan,TKM,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",278,Turkmenistan,TKM,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),270,Turkmenistan,TKM,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),268,Turkmenistan,TKM,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),206,Turkmenistan,TKM,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),187,Turkmenistan,TKM,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),179,Turkmenistan,TKM,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),102,Turkmenistan,TKM,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),73,Turkmenistan,TKM,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),71,Turkmenistan,TKM,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),61,Turkmenistan,TKM,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),48,Turkmenistan,TKM,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),41,Turkmenistan,TKM,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),16,Turkmenistan,TKM,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),8,Turkmenistan,TKM,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Turkmenistan,TKM,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),1,Turkmenistan,TKM,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Turkmenistan,TKM,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Turkmenistan,TKM,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Turkmenistan,TKM,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),12512,Turkmenistan,TKM,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4518,Turkmenistan,TKM,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2641,Turkmenistan,TKM,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1668,Turkmenistan,TKM,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1297,Turkmenistan,TKM,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1139,Turkmenistan,TKM,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1018,Turkmenistan,TKM,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),872,Turkmenistan,TKM,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),630,Turkmenistan,TKM,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),629,Turkmenistan,TKM,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),575,Turkmenistan,TKM,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),386,Turkmenistan,TKM,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),327,Turkmenistan,TKM,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",315,Turkmenistan,TKM,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),301,Turkmenistan,TKM,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),286,Turkmenistan,TKM,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),220,Turkmenistan,TKM,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),183,Turkmenistan,TKM,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),169,Turkmenistan,TKM,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),107,Turkmenistan,TKM,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),105,Turkmenistan,TKM,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),93,Turkmenistan,TKM,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),76,Turkmenistan,TKM,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),70,Turkmenistan,TKM,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),53,Turkmenistan,TKM,1993
