Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),2423990,China,CHN,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1458904,China,CHN,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1301224,China,CHN,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),543901,China,CHN,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),322746,China,CHN,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),285888,China,CHN,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),230499,China,CHN,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),214743,China,CHN,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),177459,China,CHN,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),167671,China,CHN,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),153773,China,CHN,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),98607,China,CHN,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),93316,China,CHN,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),93302,China,CHN,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),70089,China,CHN,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),42176,China,CHN,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),40143,China,CHN,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),40015,China,CHN,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),37473,China,CHN,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),31920,China,CHN,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),27091,China,CHN,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),26162,China,CHN,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),22496,China,CHN,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),17400,China,CHN,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",17289,China,CHN,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),10895,China,CHN,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),9377,China,CHN,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2698,China,CHN,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),1535,China,CHN,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),1324,China,CHN,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),26,China,CHN,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,2,China,CHN,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,China,CHN,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),2456185,China,CHN,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1494929,China,CHN,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1324798,China,CHN,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),533064,China,CHN,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),325511,China,CHN,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),283263,China,CHN,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),226876,China,CHN,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),216274,China,CHN,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),169914,China,CHN,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),169742,China,CHN,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),150399,China,CHN,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),98875,China,CHN,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),95470,China,CHN,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),87548,China,CHN,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),70488,China,CHN,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),42446,China,CHN,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),40380,China,CHN,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),39187,China,CHN,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),36834,China,CHN,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),32607,China,CHN,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),30798,China,CHN,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),25305,China,CHN,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),21944,China,CHN,1991
