Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),63996,Thailand,THA,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),48818,Thailand,THA,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),22029,Thailand,THA,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),20374,Thailand,THA,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),17334,Thailand,THA,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),15337,Thailand,THA,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),11205,Thailand,THA,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),10745,Thailand,THA,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),10446,Thailand,THA,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),9768,Thailand,THA,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),9143,Thailand,THA,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),8845,Thailand,THA,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7345,Thailand,THA,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),7044,Thailand,THA,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),6154,Thailand,THA,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),5158,Thailand,THA,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),1741,Thailand,THA,1990
