Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),28603,Nepal,NPL,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),25212,Nepal,NPL,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),22951,Nepal,NPL,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),21707,Nepal,NPL,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),19609,Nepal,NPL,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),15156,Nepal,NPL,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),9488,Nepal,NPL,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),9233,Nepal,NPL,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),8462,Nepal,NPL,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),8276,Nepal,NPL,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),5459,Nepal,NPL,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),4145,Nepal,NPL,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),3439,Nepal,NPL,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2685,Nepal,NPL,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2367,Nepal,NPL,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),2093,Nepal,NPL,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1728,Nepal,NPL,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1307,Nepal,NPL,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),947,Nepal,NPL,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),752,Nepal,NPL,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),631,Nepal,NPL,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),253,Nepal,NPL,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),232,Nepal,NPL,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),227,Nepal,NPL,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",188,Nepal,NPL,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),133,Nepal,NPL,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),105,Nepal,NPL,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),30,Nepal,NPL,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),14,Nepal,NPL,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),14,Nepal,NPL,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),0,Nepal,NPL,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Nepal,NPL,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Nepal,NPL,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),27456,Nepal,NPL,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),24783,Nepal,NPL,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),23075,Nepal,NPL,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),22043,Nepal,NPL,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),19875,Nepal,NPL,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),14814,Nepal,NPL,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),9602,Nepal,NPL,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),8468,Nepal,NPL,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),8313,Nepal,NPL,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7737,Nepal,NPL,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),5493,Nepal,NPL,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),4072,Nepal,NPL,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),3242,Nepal,NPL,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2670,Nepal,NPL,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2234,Nepal,NPL,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),2090,Nepal,NPL,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1763,Nepal,NPL,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1278,Nepal,NPL,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),970,Nepal,NPL,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),731,Nepal,NPL,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),656,Nepal,NPL,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),272,Nepal,NPL,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),257,Nepal,NPL,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),233,Nepal,NPL,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),229,Nepal,NPL,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",223,Nepal,NPL,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),134,Nepal,NPL,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),57,Nepal,NPL,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),14,Nepal,NPL,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),2,Nepal,NPL,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),0,Nepal,NPL,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Nepal,NPL,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Nepal,NPL,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),26386,Nepal,NPL,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),24394,Nepal,NPL,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),22256,Nepal,NPL,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),21444,Nepal,NPL,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),20061,Nepal,NPL,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),14291,Nepal,NPL,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),9694,Nepal,NPL,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),8321,Nepal,NPL,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),7796,Nepal,NPL,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7104,Nepal,NPL,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),5510,Nepal,NPL,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),3972,Nepal,NPL,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),3071,Nepal,NPL,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2645,Nepal,NPL,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2115,Nepal,NPL,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),2078,Nepal,NPL,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1793,Nepal,NPL,1992
