Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),14287,Somalia,SOM,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),11545,Somalia,SOM,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),10189,Somalia,SOM,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),9534,Somalia,SOM,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),8361,Somalia,SOM,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),7738,Somalia,SOM,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7557,Somalia,SOM,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),5143,Somalia,SOM,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),3412,Somalia,SOM,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),2656,Somalia,SOM,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2607,Somalia,SOM,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2224,Somalia,SOM,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2126,Somalia,SOM,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1656,Somalia,SOM,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1601,Somalia,SOM,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1413,Somalia,SOM,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1041,Somalia,SOM,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),763,Somalia,SOM,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),513,Somalia,SOM,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),491,Somalia,SOM,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),470,Somalia,SOM,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),417,Somalia,SOM,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",310,Somalia,SOM,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),285,Somalia,SOM,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),192,Somalia,SOM,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),102,Somalia,SOM,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),61,Somalia,SOM,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),55,Somalia,SOM,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),26,Somalia,SOM,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),7,Somalia,SOM,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,5,Somalia,SOM,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Somalia,SOM,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Somalia,SOM,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),13922,Somalia,SOM,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),11852,Somalia,SOM,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),10311,Somalia,SOM,1991
