Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),2967,Panama,PAN,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1617,Panama,PAN,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),535,Panama,PAN,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),509,Panama,PAN,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),455,Panama,PAN,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),379,Panama,PAN,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),349,Panama,PAN,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),291,Panama,PAN,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),274,Panama,PAN,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),224,Panama,PAN,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),220,Panama,PAN,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),219,Panama,PAN,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),215,Panama,PAN,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),212,Panama,PAN,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),182,Panama,PAN,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),158,Panama,PAN,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),115,Panama,PAN,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),106,Panama,PAN,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),106,Panama,PAN,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),78,Panama,PAN,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),48,Panama,PAN,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),36,Panama,PAN,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",16,Panama,PAN,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),16,Panama,PAN,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),13,Panama,PAN,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),8,Panama,PAN,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),4,Panama,PAN,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),3,Panama,PAN,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),2,Panama,PAN,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,2,Panama,PAN,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),1,Panama,PAN,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Panama,PAN,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Panama,PAN,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),2972,Panama,PAN,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1646,Panama,PAN,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),526,Panama,PAN,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),513,Panama,PAN,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),457,Panama,PAN,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),381,Panama,PAN,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),361,Panama,PAN,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),307,Panama,PAN,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),292,Panama,PAN,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),238,Panama,PAN,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),232,Panama,PAN,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),215,Panama,PAN,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),209,Panama,PAN,1991
