Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),41954,Colombia,COL,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),24070,Colombia,COL,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),23337,Colombia,COL,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),13526,Colombia,COL,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),7757,Colombia,COL,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),6833,Colombia,COL,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),6211,Colombia,COL,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5889,Colombia,COL,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),4576,Colombia,COL,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),3559,Colombia,COL,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),3370,Colombia,COL,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),2678,Colombia,COL,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2098,Colombia,COL,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),1996,Colombia,COL,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1885,Colombia,COL,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1648,Colombia,COL,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1586,Colombia,COL,1990
