Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),89211,Iran,IRN,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),51216,Iran,IRN,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),40042,Iran,IRN,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),30693,Iran,IRN,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),26647,Iran,IRN,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),15595,Iran,IRN,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),8207,Iran,IRN,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),6936,Iran,IRN,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),5268,Iran,IRN,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),4802,Iran,IRN,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),3999,Iran,IRN,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",3704,Iran,IRN,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),3640,Iran,IRN,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),2986,Iran,IRN,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),2886,Iran,IRN,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),2765,Iran,IRN,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),2268,Iran,IRN,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),1784,Iran,IRN,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),1658,Iran,IRN,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1491,Iran,IRN,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1484,Iran,IRN,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),1356,Iran,IRN,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1309,Iran,IRN,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),1106,Iran,IRN,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1040,Iran,IRN,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),915,Iran,IRN,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),776,Iran,IRN,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),643,Iran,IRN,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),168,Iran,IRN,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),58,Iran,IRN,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),38,Iran,IRN,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,10,Iran,IRN,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Iran,IRN,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),90761,Iran,IRN,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),46660,Iran,IRN,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),30285,Iran,IRN,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),27115,Iran,IRN,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),14425,Iran,IRN,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),8321,Iran,IRN,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),6777,Iran,IRN,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),5381,Iran,IRN,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),3953,Iran,IRN,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),3923,Iran,IRN,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),3672,Iran,IRN,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",3627,Iran,IRN,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),2946,Iran,IRN,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),2897,Iran,IRN,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),2881,Iran,IRN,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),2596,Iran,IRN,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),1668,Iran,IRN,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),1598,Iran,IRN,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1476,Iran,IRN,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1401,Iran,IRN,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),1126,Iran,IRN,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),1083,Iran,IRN,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1082,Iran,IRN,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),872,Iran,IRN,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),757,Iran,IRN,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),726,Iran,IRN,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),671,Iran,IRN,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),385,Iran,IRN,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),170,Iran,IRN,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),56,Iran,IRN,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),44,Iran,IRN,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,2,Iran,IRN,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Iran,IRN,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),92769,Iran,IRN,1992
