cca3,Year,Death Numbers,population,Death Rate
FRA,1990,489393,5.6666861E7,0.8636317441334892
FRA,1991,488485,5.691358E7,0.8582925199925923
FRA,1992,487959,5.7147213E7,0.8538631621458076
FRA,1993,491510,5.7370375E7,0.856731370502633
FRA,1994,489508,5.7587122E7,0.8500303244881728
FRA,1995,493319,5.7801887E7,0.8534652164556495
FRA,1996,495880,5.8012055E7,0.8547878540072403
FRA,1997,491929,5.8220657E7,0.8449389363641155
FRA,1998,497354,5.8444245E7,0.8509888355987831
FRA,1999,498092,5.8704381E7,0.8484750056388466
FRA,2000,493705,5.9015092E7,0.8365741427633461
FRA,2001,493961,5.9384126E7,0.8318064662600236
FRA,2002,497471,5.9803434E7,0.831843535941431
FRA,2003,500026,6.0251591E7,0.8298967574150863
FRA,2004,482960,6.0697977E7,0.7956772595567725
FRA,2005,483964,6.1120128E7,0.7918242579596693
FRA,2006,483039,6.1508924E7,0.7853153145712645
FRA,2007,485027,6.1869229E7,0.7839551386683679
FRA,2008,492421,6.2209207E7,0.7915564652672714
FRA,2009,498364,6.2542883E7,0.7968356687362813
FRA,2010,500464,6.2879535E7,0.7959091936669062
FRA,2011,503737,6.3222229E7,0.7967719708205796
FRA,2012,511373,6.3564224E7,0.8044981403375584
FRA,2013,512839,6.3893521E7,0.802646327786506
FRA,2014,511549,6.419355E7,0.7968853568621769
FRA,2015,527879,6.4453194E7,0.8190113898777459
FRA,2016,528564,6.466759E7,0.8173553398232407
FRA,2017,541990,6.4842513E7,0.8358559453116815
FRA,2018,553444,6.4990512E7,0.851576611675255
FRA,2019,567917,6.5129731E7,0.8719781139584317
