Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1201775,India,IND,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1081098,India,IND,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),852761,India,IND,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),690913,India,IND,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),613999,India,IND,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),601995,India,IND,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),376687,India,IND,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),315248,India,IND,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),268223,India,IND,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),202241,India,IND,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),162369,India,IND,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),154133,India,IND,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),144247,India,IND,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),129821,India,IND,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),106173,India,IND,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),98358,India,IND,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),92805,India,IND,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),88688,India,IND,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),78789,India,IND,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),61782,India,IND,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),38720,India,IND,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),24195,India,IND,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",23032,India,IND,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),13419,India,IND,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),12818,India,IND,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),10057,India,IND,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),7966,India,IND,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),7257,India,IND,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),3466,India,IND,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),2097,India,IND,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1138,India,IND,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,907,India,IND,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,India,IND,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1243951,India,IND,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),1100375,India,IND,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),837776,India,IND,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),682280,India,IND,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),637316,India,IND,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),621913,India,IND,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),387105,India,IND,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),321460,India,IND,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),253431,India,IND,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),188418,India,IND,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),159473,India,IND,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),159309,India,IND,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),146547,India,IND,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),135557,India,IND,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),106715,India,IND,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),97134,India,IND,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),97100,India,IND,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),88014,India,IND,1991
