Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),35849,Angola,AGO,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),19616,Angola,AGO,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),14896,Angola,AGO,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),14210,Angola,AGO,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),12232,Angola,AGO,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),11942,Angola,AGO,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),11871,Angola,AGO,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),5544,Angola,AGO,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),5062,Angola,AGO,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),4883,Angola,AGO,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4481,Angola,AGO,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),3407,Angola,AGO,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),2794,Angola,AGO,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),2782,Angola,AGO,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),2756,Angola,AGO,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1662,Angola,AGO,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1519,Angola,AGO,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1093,Angola,AGO,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1059,Angola,AGO,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),973,Angola,AGO,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),645,Angola,AGO,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),458,Angola,AGO,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",431,Angola,AGO,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),389,Angola,AGO,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),293,Angola,AGO,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),239,Angola,AGO,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,147,Angola,AGO,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),102,Angola,AGO,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),98,Angola,AGO,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),86,Angola,AGO,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),19,Angola,AGO,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Angola,AGO,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Angola,AGO,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),36176,Angola,AGO,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),19916,Angola,AGO,1991
