Entity,cca3,Year,population
Philippines,PHL,1990,6.1895169E7
Philippines,PHL,1991,6.3454785E7
Philippines,PHL,1992,6.5020124E7
Philippines,PHL,1993,6.6593903E7
Philippines,PHL,1994,6.8180846E7
Philippines,PHL,1995,6.9784087E7
Philippines,PHL,1996,7.1401743E7
Philippines,PHL,1997,7.3030879E7
Philippines,PHL,1998,7.4672009E7
Philippines,PHL,1999,7.6325927E7
Philippines,PHL,2000,7.7991757E7
Philippines,PHL,2001,7.9672869E7
Philippines,PHL,2002,8.136526E7
Philippines,PHL,2003,8.305197E7
Philippines,PHL,2004,8.4710544E7
Philippines,PHL,2005,8.6326251E7
Philippines,PHL,2006,8.7888675E7
Philippines,PHL,2007,8.9405482E7
Philippines,PHL,2008,9.0901967E7
Philippines,PHL,2009,9.2414161E7
Philippines,PHL,2010,9.3966784E7
Philippines,PHL,2011,9.5570049E7
Philippines,PHL,2012,9.7212639E7
Philippines,PHL,2013,9.8871558E7
Philippines,PHL,2014,1.00513137E8
Philippines,PHL,2015,1.02113206E8
Philippines,PHL,2016,1.03663812E8
Philippines,PHL,2017,1.05172921E8
Philippines,PHL,2018,1.06651394E8
Philippines,PHL,2019,1.08116622E8
Philippines,PHL,2020,1.09581085E8
Philippines,PHL,2021,1.1104691E8
Philippines,PHL,2022,1.12508991E8
