Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),26872,Denmark,DNK,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),15158,Denmark,DNK,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),3265,Denmark,DNK,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2155,Denmark,DNK,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1836,Denmark,DNK,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1688,Denmark,DNK,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1533,Denmark,DNK,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),886,Denmark,DNK,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),770,Denmark,DNK,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),761,Denmark,DNK,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),373,Denmark,DNK,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),355,Denmark,DNK,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),330,Denmark,DNK,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),193,Denmark,DNK,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),161,Denmark,DNK,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),131,Denmark,DNK,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),125,Denmark,DNK,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",88,Denmark,DNK,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),86,Denmark,DNK,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),81,Denmark,DNK,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),61,Denmark,DNK,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),48,Denmark,DNK,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),9,Denmark,DNK,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),5,Denmark,DNK,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5,Denmark,DNK,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),5,Denmark,DNK,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),3,Denmark,DNK,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2,Denmark,DNK,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),1,Denmark,DNK,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Denmark,DNK,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Denmark,DNK,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Denmark,DNK,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Denmark,DNK,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),26523,Denmark,DNK,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),15218,Denmark,DNK,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),3336,Denmark,DNK,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2229,Denmark,DNK,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1884,Denmark,DNK,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1727,Denmark,DNK,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1475,Denmark,DNK,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),887,Denmark,DNK,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),795,Denmark,DNK,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),745,Denmark,DNK,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),395,Denmark,DNK,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),358,Denmark,DNK,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),333,Denmark,DNK,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),192,Denmark,DNK,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),171,Denmark,DNK,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),128,Denmark,DNK,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),124,Denmark,DNK,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),96,Denmark,DNK,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",90,Denmark,DNK,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),84,Denmark,DNK,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),59,Denmark,DNK,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),49,Denmark,DNK,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),10,Denmark,DNK,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),6,Denmark,DNK,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),5,Denmark,DNK,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),5,Denmark,DNK,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),5,Denmark,DNK,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2,Denmark,DNK,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Denmark,DNK,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Denmark,DNK,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Denmark,DNK,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Denmark,DNK,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Denmark,DNK,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),26617,Denmark,DNK,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),15459,Denmark,DNK,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),3466,Denmark,DNK,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2363,Denmark,DNK,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1974,Denmark,DNK,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1775,Denmark,DNK,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1435,Denmark,DNK,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),909,Denmark,DNK,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),839,Denmark,DNK,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),726,Denmark,DNK,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),428,Denmark,DNK,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),361,Denmark,DNK,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),342,Denmark,DNK,1992
