Entity,cca3,Year,population
Taiwan,TWN,1990,2.0478516E7
Taiwan,TWN,1991,2.0679072E7
Taiwan,TWN,1992,2.0868148E7
Taiwan,TWN,1993,2.10447E7
Taiwan,TWN,1994,2.1207424E7
Taiwan,TWN,1995,2.1356025E7
Taiwan,TWN,1996,2.1488994E7
Taiwan,TWN,1997,2.1608309E7
Taiwan,TWN,1998,2.1721513E7
Taiwan,TWN,1999,2.1838635E7
Taiwan,TWN,2000,2.1966528E7
Taiwan,TWN,2001,2.2108715E7
Taiwan,TWN,2002,2.2262297E7
Taiwan,TWN,2003,2.2419785E7
Taiwan,TWN,2004,2.2570229E7
Taiwan,TWN,2005,2.2705719E7
Taiwan,TWN,2006,2.2823846E7
Taiwan,TWN,2007,2.2927222E7
Taiwan,TWN,2008,2.3019042E7
Taiwan,TWN,2009,2.3104542E7
Taiwan,TWN,2010,2.3187556E7
Taiwan,TWN,2011,2.326876E7
Taiwan,TWN,2012,2.3346898E7
Taiwan,TWN,2013,2.3421582E7
Taiwan,TWN,2014,2.3491976E7
Taiwan,TWN,2015,2.3557473E7
Taiwan,TWN,2016,2.3618201E7
Taiwan,TWN,2017,2.3674546E7
Taiwan,TWN,2018,2.372646E7
Taiwan,TWN,2019,2.3773881E7
Taiwan,TWN,2020,2.3816775E7
Taiwan,TWN,2021,2.3855008E7
Taiwan,TWN,2022,2.38886E7
