Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),96785,Myanmar,MMR,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),56280,Myanmar,MMR,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),52073,Myanmar,MMR,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),38078,Myanmar,MMR,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),37654,Myanmar,MMR,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),37260,Myanmar,MMR,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),33591,Myanmar,MMR,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),23139,Myanmar,MMR,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),14647,Myanmar,MMR,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),13259,Myanmar,MMR,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),12360,Myanmar,MMR,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),7684,Myanmar,MMR,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7636,Myanmar,MMR,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),7186,Myanmar,MMR,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5882,Myanmar,MMR,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5548,Myanmar,MMR,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),5070,Myanmar,MMR,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2704,Myanmar,MMR,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),2393,Myanmar,MMR,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2318,Myanmar,MMR,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),2211,Myanmar,MMR,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1392,Myanmar,MMR,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),869,Myanmar,MMR,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),641,Myanmar,MMR,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),616,Myanmar,MMR,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",522,Myanmar,MMR,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),491,Myanmar,MMR,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),130,Myanmar,MMR,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,71,Myanmar,MMR,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),43,Myanmar,MMR,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),18,Myanmar,MMR,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Myanmar,MMR,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Myanmar,MMR,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),99100,Myanmar,MMR,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),55738,Myanmar,MMR,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),50655,Myanmar,MMR,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),38565,Myanmar,MMR,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),37908,Myanmar,MMR,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),37860,Myanmar,MMR,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),34347,Myanmar,MMR,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),23437,Myanmar,MMR,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),14937,Myanmar,MMR,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),13626,Myanmar,MMR,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),12574,Myanmar,MMR,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),7813,Myanmar,MMR,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),7622,Myanmar,MMR,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),7202,Myanmar,MMR,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),5732,Myanmar,MMR,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),5399,Myanmar,MMR,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),3438,Myanmar,MMR,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2766,Myanmar,MMR,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),2472,Myanmar,MMR,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2391,Myanmar,MMR,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),2247,Myanmar,MMR,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1552,Myanmar,MMR,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),1096,Myanmar,MMR,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),877,Myanmar,MMR,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),669,Myanmar,MMR,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",549,Myanmar,MMR,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),506,Myanmar,MMR,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),141,Myanmar,MMR,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),135,Myanmar,MMR,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,90,Myanmar,MMR,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),23,Myanmar,MMR,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),19,Myanmar,MMR,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Myanmar,MMR,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),101067,Myanmar,MMR,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),54902,Myanmar,MMR,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),48923,Myanmar,MMR,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),39307,Myanmar,MMR,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),38119,Myanmar,MMR,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),37642,Myanmar,MMR,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),35021,Myanmar,MMR,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),23632,Myanmar,MMR,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),15166,Myanmar,MMR,1992
