Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),156674,Egypt,EGY,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),56449,Egypt,EGY,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),44121,Egypt,EGY,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),39203,Egypt,EGY,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),38120,Egypt,EGY,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),28414,Egypt,EGY,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),28020,Egypt,EGY,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),23605,Egypt,EGY,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),15225,Egypt,EGY,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),9720,Egypt,EGY,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),6950,Egypt,EGY,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3282,Egypt,EGY,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),3023,Egypt,EGY,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2119,Egypt,EGY,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),2041,Egypt,EGY,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1949,Egypt,EGY,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1738,Egypt,EGY,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",1575,Egypt,EGY,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1544,Egypt,EGY,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),1482,Egypt,EGY,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1358,Egypt,EGY,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1045,Egypt,EGY,1990
