Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),3240,Mauritania,MRT,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),2972,Mauritania,MRT,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2706,Mauritania,MRT,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),2261,Mauritania,MRT,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1151,Mauritania,MRT,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),979,Mauritania,MRT,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),960,Mauritania,MRT,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),923,Mauritania,MRT,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),918,Mauritania,MRT,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),856,Mauritania,MRT,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),723,Mauritania,MRT,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),596,Mauritania,MRT,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),526,Mauritania,MRT,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),450,Mauritania,MRT,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),382,Mauritania,MRT,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),327,Mauritania,MRT,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),223,Mauritania,MRT,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),136,Mauritania,MRT,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),118,Mauritania,MRT,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),111,Mauritania,MRT,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),68,Mauritania,MRT,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",52,Mauritania,MRT,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),49,Mauritania,MRT,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),47,Mauritania,MRT,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),42,Mauritania,MRT,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),35,Mauritania,MRT,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),30,Mauritania,MRT,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),14,Mauritania,MRT,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),12,Mauritania,MRT,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),3,Mauritania,MRT,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Mauritania,MRT,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Mauritania,MRT,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Mauritania,MRT,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),3239,Mauritania,MRT,1991
