Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),11487,Tajikistan,TJK,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),7987,Tajikistan,TJK,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),3872,Tajikistan,TJK,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),3630,Tajikistan,TJK,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2973,Tajikistan,TJK,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1682,Tajikistan,TJK,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1521,Tajikistan,TJK,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),927,Tajikistan,TJK,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),771,Tajikistan,TJK,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),696,Tajikistan,TJK,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),592,Tajikistan,TJK,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),583,Tajikistan,TJK,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),537,Tajikistan,TJK,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),453,Tajikistan,TJK,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),375,Tajikistan,TJK,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",355,Tajikistan,TJK,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),297,Tajikistan,TJK,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),264,Tajikistan,TJK,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),240,Tajikistan,TJK,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),138,Tajikistan,TJK,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),121,Tajikistan,TJK,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),113,Tajikistan,TJK,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),108,Tajikistan,TJK,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),103,Tajikistan,TJK,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),65,Tajikistan,TJK,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),43,Tajikistan,TJK,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),13,Tajikistan,TJK,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),8,Tajikistan,TJK,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),8,Tajikistan,TJK,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),6,Tajikistan,TJK,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Tajikistan,TJK,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Tajikistan,TJK,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Tajikistan,TJK,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),12173,Tajikistan,TJK,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),7711,Tajikistan,TJK,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),3979,Tajikistan,TJK,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),3669,Tajikistan,TJK,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2981,Tajikistan,TJK,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1732,Tajikistan,TJK,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1470,Tajikistan,TJK,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),951,Tajikistan,TJK,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),776,Tajikistan,TJK,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),691,Tajikistan,TJK,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),619,Tajikistan,TJK,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),547,Tajikistan,TJK,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),465,Tajikistan,TJK,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),430,Tajikistan,TJK,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),417,Tajikistan,TJK,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),385,Tajikistan,TJK,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",362,Tajikistan,TJK,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),267,Tajikistan,TJK,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),222,Tajikistan,TJK,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),143,Tajikistan,TJK,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),133,Tajikistan,TJK,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),120,Tajikistan,TJK,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),118,Tajikistan,TJK,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),111,Tajikistan,TJK,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),72,Tajikistan,TJK,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),13,Tajikistan,TJK,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),12,Tajikistan,TJK,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),8,Tajikistan,TJK,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7,Tajikistan,TJK,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Tajikistan,TJK,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Tajikistan,TJK,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Tajikistan,TJK,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Tajikistan,TJK,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),13248,Tajikistan,TJK,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),7429,Tajikistan,TJK,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),3985,Tajikistan,TJK,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),3727,Tajikistan,TJK,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),3391,Tajikistan,TJK,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),2991,Tajikistan,TJK,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1829,Tajikistan,TJK,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),1601,Tajikistan,TJK,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1503,Tajikistan,TJK,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1012,Tajikistan,TJK,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1009,Tajikistan,TJK,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),960,Tajikistan,TJK,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),840,Tajikistan,TJK,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),727,Tajikistan,TJK,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),646,Tajikistan,TJK,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),514,Tajikistan,TJK,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),496,Tajikistan,TJK,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),461,Tajikistan,TJK,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",385,Tajikistan,TJK,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),290,Tajikistan,TJK,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),205,Tajikistan,TJK,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),152,Tajikistan,TJK,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),152,Tajikistan,TJK,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),147,Tajikistan,TJK,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),128,Tajikistan,TJK,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),123,Tajikistan,TJK,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),79,Tajikistan,TJK,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),17,Tajikistan,TJK,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),14,Tajikistan,TJK,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,14,Tajikistan,TJK,1992
