Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),136528,Romania,ROU,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),35142,Romania,ROU,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),14278,Romania,ROU,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),12596,Romania,ROU,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),9536,Romania,ROU,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),8647,Romania,ROU,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),4685,Romania,ROU,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3710,Romania,ROU,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),2588,Romania,ROU,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2405,Romania,ROU,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),2057,Romania,ROU,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1790,Romania,ROU,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1603,Romania,ROU,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1575,Romania,ROU,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1433,Romania,ROU,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1149,Romania,ROU,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1148,Romania,ROU,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),995,Romania,ROU,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",719,Romania,ROU,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),485,Romania,ROU,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),346,Romania,ROU,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),294,Romania,ROU,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),204,Romania,ROU,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),204,Romania,ROU,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),168,Romania,ROU,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),145,Romania,ROU,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),100,Romania,ROU,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),42,Romania,ROU,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),32,Romania,ROU,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),9,Romania,ROU,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Romania,ROU,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Romania,ROU,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Romania,ROU,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),139960,Romania,ROU,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),35463,Romania,ROU,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),13569,Romania,ROU,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),12803,Romania,ROU,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),8899,Romania,ROU,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8284,Romania,ROU,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),4553,Romania,ROU,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3836,Romania,ROU,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),2495,Romania,ROU,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2413,Romania,ROU,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),2109,Romania,ROU,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),1709,Romania,ROU,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1552,Romania,ROU,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),1517,Romania,ROU,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1478,Romania,ROU,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1158,Romania,ROU,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),1033,Romania,ROU,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),929,Romania,ROU,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",700,Romania,ROU,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),385,Romania,ROU,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),311,Romania,ROU,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),273,Romania,ROU,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),182,Romania,ROU,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),172,Romania,ROU,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),159,Romania,ROU,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),119,Romania,ROU,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),108,Romania,ROU,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),41,Romania,ROU,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),31,Romania,ROU,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),26,Romania,ROU,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,1,Romania,ROU,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Romania,ROU,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Romania,ROU,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),147999,Romania,ROU,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),37360,Romania,ROU,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),13789,Romania,ROU,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),13245,Romania,ROU,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),9756,Romania,ROU,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8354,Romania,ROU,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),4667,Romania,ROU,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3961,Romania,ROU,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2606,Romania,ROU,1992
