Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),19368,Latvia,LVA,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),5626,Latvia,LVA,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),934,Latvia,LVA,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),812,Latvia,LVA,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),798,Latvia,LVA,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),750,Latvia,LVA,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),610,Latvia,LVA,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),441,Latvia,LVA,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),383,Latvia,LVA,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),325,Latvia,LVA,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),279,Latvia,LVA,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",257,Latvia,LVA,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),248,Latvia,LVA,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),220,Latvia,LVA,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),205,Latvia,LVA,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),186,Latvia,LVA,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),156,Latvia,LVA,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),139,Latvia,LVA,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),87,Latvia,LVA,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),79,Latvia,LVA,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),55,Latvia,LVA,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),41,Latvia,LVA,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),37,Latvia,LVA,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),26,Latvia,LVA,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),24,Latvia,LVA,1990
