Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1790,Gabon,GAB,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),985,Gabon,GAB,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),834,Gabon,GAB,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),813,Gabon,GAB,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),806,Gabon,GAB,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),721,Gabon,GAB,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),697,Gabon,GAB,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),459,Gabon,GAB,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),336,Gabon,GAB,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),327,Gabon,GAB,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),306,Gabon,GAB,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),302,Gabon,GAB,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),184,Gabon,GAB,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),155,Gabon,GAB,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),153,Gabon,GAB,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),137,Gabon,GAB,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),128,Gabon,GAB,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),122,Gabon,GAB,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),104,Gabon,GAB,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),82,Gabon,GAB,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),50,Gabon,GAB,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),43,Gabon,GAB,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",28,Gabon,GAB,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),24,Gabon,GAB,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),23,Gabon,GAB,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),17,Gabon,GAB,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),12,Gabon,GAB,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),7,Gabon,GAB,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),4,Gabon,GAB,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Gabon,GAB,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Gabon,GAB,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Gabon,GAB,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Gabon,GAB,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1802,Gabon,GAB,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),1033,Gabon,GAB,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),827,Gabon,GAB,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),822,Gabon,GAB,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),812,Gabon,GAB,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),704,Gabon,GAB,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),681,Gabon,GAB,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),466,Gabon,GAB,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),345,Gabon,GAB,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),332,Gabon,GAB,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),306,Gabon,GAB,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),304,Gabon,GAB,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),231,Gabon,GAB,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),189,Gabon,GAB,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),132,Gabon,GAB,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),128,Gabon,GAB,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),125,Gabon,GAB,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),123,Gabon,GAB,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),109,Gabon,GAB,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),84,Gabon,GAB,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),52,Gabon,GAB,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),42,Gabon,GAB,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",28,Gabon,GAB,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),24,Gabon,GAB,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),23,Gabon,GAB,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),17,Gabon,GAB,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),12,Gabon,GAB,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),7,Gabon,GAB,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),4,Gabon,GAB,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Gabon,GAB,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Gabon,GAB,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Gabon,GAB,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Gabon,GAB,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1822,Gabon,GAB,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),1059,Gabon,GAB,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),836,Gabon,GAB,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),827,Gabon,GAB,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),811,Gabon,GAB,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),703,Gabon,GAB,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),663,Gabon,GAB,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),471,Gabon,GAB,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),352,Gabon,GAB,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),339,Gabon,GAB,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),335,Gabon,GAB,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),309,Gabon,GAB,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),304,Gabon,GAB,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),195,Gabon,GAB,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),129,Gabon,GAB,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),128,Gabon,GAB,1992
