Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),2099,Guinea-Bissau,GNB,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1888,Guinea-Bissau,GNB,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),1656,Guinea-Bissau,GNB,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),1418,Guinea-Bissau,GNB,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),1394,Guinea-Bissau,GNB,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),969,Guinea-Bissau,GNB,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),574,Guinea-Bissau,GNB,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),544,Guinea-Bissau,GNB,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),527,Guinea-Bissau,GNB,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),521,Guinea-Bissau,GNB,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),513,Guinea-Bissau,GNB,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),394,Guinea-Bissau,GNB,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),370,Guinea-Bissau,GNB,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),299,Guinea-Bissau,GNB,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),214,Guinea-Bissau,GNB,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),199,Guinea-Bissau,GNB,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),164,Guinea-Bissau,GNB,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),96,Guinea-Bissau,GNB,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),92,Guinea-Bissau,GNB,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),83,Guinea-Bissau,GNB,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),64,Guinea-Bissau,GNB,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),55,Guinea-Bissau,GNB,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",47,Guinea-Bissau,GNB,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),40,Guinea-Bissau,GNB,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),35,Guinea-Bissau,GNB,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),16,Guinea-Bissau,GNB,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),11,Guinea-Bissau,GNB,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),10,Guinea-Bissau,GNB,1990
