Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),11997,Zimbabwe,ZWE,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),9099,Zimbabwe,ZWE,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8317,Zimbabwe,ZWE,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),7182,Zimbabwe,ZWE,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),5977,Zimbabwe,ZWE,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),4799,Zimbabwe,ZWE,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),3628,Zimbabwe,ZWE,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),3503,Zimbabwe,ZWE,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2626,Zimbabwe,ZWE,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2146,Zimbabwe,ZWE,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2123,Zimbabwe,ZWE,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1957,Zimbabwe,ZWE,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1820,Zimbabwe,ZWE,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1450,Zimbabwe,ZWE,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1265,Zimbabwe,ZWE,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),1132,Zimbabwe,ZWE,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1024,Zimbabwe,ZWE,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),918,Zimbabwe,ZWE,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),867,Zimbabwe,ZWE,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),794,Zimbabwe,ZWE,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),552,Zimbabwe,ZWE,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),457,Zimbabwe,ZWE,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",375,Zimbabwe,ZWE,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),295,Zimbabwe,ZWE,1990
