Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),51628,Sudan,SDN,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),37707,Sudan,SDN,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),22765,Sudan,SDN,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),17665,Sudan,SDN,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),8388,Sudan,SDN,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),6828,Sudan,SDN,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),6244,Sudan,SDN,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),5298,Sudan,SDN,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4666,Sudan,SDN,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),3914,Sudan,SDN,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),3893,Sudan,SDN,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3819,Sudan,SDN,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),3414,Sudan,SDN,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),3089,Sudan,SDN,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),3056,Sudan,SDN,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2970,Sudan,SDN,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),2855,Sudan,SDN,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2825,Sudan,SDN,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),2607,Sudan,SDN,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",1961,Sudan,SDN,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1256,Sudan,SDN,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),1211,Sudan,SDN,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1137,Sudan,SDN,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),1024,Sudan,SDN,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),365,Sudan,SDN,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),196,Sudan,SDN,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),121,Sudan,SDN,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),100,Sudan,SDN,1990
