Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),9280,North Macedonia,MKD,1990
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2878,North Macedonia,MKD,1990
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),659,North Macedonia,MKD,1990
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),591,North Macedonia,MKD,1990
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),420,North Macedonia,MKD,1990
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),376,North Macedonia,MKD,1990
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),354,North Macedonia,MKD,1990
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),252,North Macedonia,MKD,1990
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),198,North Macedonia,MKD,1990
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),195,North Macedonia,MKD,1990
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),192,North Macedonia,MKD,1990
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),191,North Macedonia,MKD,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),176,North Macedonia,MKD,1990
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),133,North Macedonia,MKD,1990
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),86,North Macedonia,MKD,1990
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),59,North Macedonia,MKD,1990
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),34,North Macedonia,MKD,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),32,North Macedonia,MKD,1990
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),23,North Macedonia,MKD,1990
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",14,North Macedonia,MKD,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),9,North Macedonia,MKD,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),6,North Macedonia,MKD,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),4,North Macedonia,MKD,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),3,North Macedonia,MKD,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2,North Macedonia,MKD,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2,North Macedonia,MKD,1990
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1,North Macedonia,MKD,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),1,North Macedonia,MKD,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,North Macedonia,MKD,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,North Macedonia,MKD,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,North Macedonia,MKD,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,North Macedonia,MKD,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,North Macedonia,MKD,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),9331,North Macedonia,MKD,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2919,North Macedonia,MKD,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),662,North Macedonia,MKD,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),516,North Macedonia,MKD,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),422,North Macedonia,MKD,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),383,North Macedonia,MKD,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),319,North Macedonia,MKD,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),253,North Macedonia,MKD,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),200,North Macedonia,MKD,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),196,North Macedonia,MKD,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),195,North Macedonia,MKD,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),192,North Macedonia,MKD,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),170,North Macedonia,MKD,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),129,North Macedonia,MKD,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),86,North Macedonia,MKD,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),58,North Macedonia,MKD,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),32,North Macedonia,MKD,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),31,North Macedonia,MKD,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),27,North Macedonia,MKD,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),23,North Macedonia,MKD,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",14,North Macedonia,MKD,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),9,North Macedonia,MKD,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),6,North Macedonia,MKD,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),4,North Macedonia,MKD,1991
