cca3,Year,Death Numbers,population,Death Rate
PRI,1990,25109,3403168.0,0.737812532322824
PRI,1991,25698,3435255.0,0.7480667374037736
PRI,1992,26539,3469071.0,0.7650174931559487
PRI,1993,27506,3503470.0,0.7851073364407287
PRI,1994,27969,3536806.0,0.7907982513035773
PRI,1995,29300,3567691.0,0.8212594644547412
PRI,1996,29379,3596099.0,0.8169686095961206
PRI,1997,27973,3621900.0,0.7723294403489881
PRI,1998,29177,3643672.0,0.800758136297669
PRI,1999,28062,3659730.0,0.7667778770565041
PRI,2000,27879,3668955.0,0.7598621405822639
PRI,2001,28630,3670308.0,0.7800435276821455
PRI,2002,27489,3664321.0,0.7501799105482299
PRI,2003,27730,3653660.0,0.7589649830580842
PRI,2004,28295,3642005.0,0.7769072255529578
PRI,2005,28412,3631885.0,0.7822934922223584
PRI,2006,27845,3623783.0,0.7683959000856287
PRI,2007,28094,3616341.0,0.776862580160444
PRI,2008,28235,3608030.0,0.7825600119732928
PRI,2009,28901,3596532.0,0.8035796706382704
PRI,2010,27950,3579842.0,0.7807607151377072
PRI,2011,29491,3559862.0,0.8284309897406136
PRI,2012,28278,3536570.0,0.7995883016595176
PRI,2013,29070,3503865.0,0.8296552521287206
PRI,2014,28814,3453667.0,0.8343016278060392
PRI,2015,27890,3381512.0,0.8247789746125401
PRI,2016,29313,3283121.0,0.8928394658619041
PRI,2017,32469,3163676.0,1.0263061071993465
PRI,2018,31048,3039598.0,1.021450862910161
PRI,2019,31642,2933404.0,1.0786785591074397
